evidence_identity_id,source_lane,source_record_id,edition_target_id,evidence_role,measure_class,population_unit,population_low_persons,population_base_persons,population_high_persons,population_definition,reference_year,territory,script_or_mode,source_ids,source_urls,source_locators,additivity_class,overlap_group,disposition,rank_eligible,row_sha256
regional:AFRICA_EMPIRICAL_NEED_INPUTS:swc-Latn-CD-Katanga:048,AFRICA_EMPIRICAL_NEED_INPUTS,swc-Latn-CD-Katanga,,REGIONAL_EMPIRICAL_STRATUM,not_estimated_incompatible_sources,persons,,,,"No compatible exact-row person measure was verified; country, cluster, ethnicity, oral-language and script-literacy measures were not copied into this route.",,"Katanga-area education markets, Democratic Republic of the Congo",Latin; localized Congo Swahili route,UNESCO_KISWAHILI;DRC_UIL_LITERACY;WB_WDI_COMPLETION_2026;WB_WDI_INTERNET_2026;WB_WDI_ELECTRICITY_2026;UNICEF_LP_OFFLINE;WMF_WIKI_STATS_20260901;WMF_TERMS,https://www.unesco.org/en/days/kiswahili-language?hub=71635;https://www.uil.unesco.org/en/litbase/congo-literacy-project-democratic-republic-congo;https://data.worldbank.org/indicator/SE.PRM.CMPT.ZS;https://data.worldbank.org/indicator/IT.NET.USER.ZS;https://data.worldbank.org/indicator/EG.ELC.ACCS.ZS;https://www.unicef.org/learningpassport/offline-learning;https://commons.wikimedia.org/wiki/Data:Wikipedia_statistics/data.tab?action=raw;https://foundation.wikimedia.org/wiki/Policy:Terms_of_Use,UNESCO_KISWAHILI: Overview statement: more than 200 million users; DRC_UIL_LITERACY: Language context and national-language implementation sections; WB_WDI_COMPLETION_2026: CD/SE.PRM.CMPT.ZS=75.7 (2023); WB_WDI_INTERNET_2026: CD/IT.NET.USER.ZS=19.7 (2024); WB_WDI_ELECTRICITY_2026: CD/EG.ELC.ACCS.ZS=22.5 (2024); UNICEF_LP_OFFLINE: Hub/learner-device and physical-sync ('sneakernet') concepts; WMF_WIKI_STATS_20260901: Rows for named *.wikipedia sites; articles column; retrieved 2026-09-01; table license CC0-1.0; WMF_TERMS: Section 7: Licensing of Content,"Katanga, Kivu and Ituri routes are retained separately because vocabulary, orthography and delivery localization may differ. The sw.wikipedia count is only broad Kiswahili-edition context and is not a Congo Swahili inventory.",,EVIDENCE_ONLY_CONTEXT,false,e3ca81f7092915ab6d047e959fe3b36def29450ca7f151a61ee4f4b35a0b26fa
regional:AFRICA_EMPIRICAL_NEED_INPUTS:swc-Latn-CD-Kivu:049,AFRICA_EMPIRICAL_NEED_INPUTS,swc-Latn-CD-Kivu,,REGIONAL_EMPIRICAL_STRATUM,not_estimated_incompatible_sources,persons,,,,"No compatible exact-row person measure was verified; country, cluster, ethnicity, oral-language and script-literacy measures were not copied into this route.",,"Kivu-area education markets, Democratic Republic of the Congo",Latin; localized Congo Swahili route,UNESCO_KISWAHILI;DRC_UIL_LITERACY;WB_WDI_COMPLETION_2026;WB_WDI_INTERNET_2026;WB_WDI_ELECTRICITY_2026;UNICEF_LP_OFFLINE;WMF_WIKI_STATS_20260901;WMF_TERMS,https://www.unesco.org/en/days/kiswahili-language?hub=71635;https://www.uil.unesco.org/en/litbase/congo-literacy-project-democratic-republic-congo;https://data.worldbank.org/indicator/SE.PRM.CMPT.ZS;https://data.worldbank.org/indicator/IT.NET.USER.ZS;https://data.worldbank.org/indicator/EG.ELC.ACCS.ZS;https://www.unicef.org/learningpassport/offline-learning;https://commons.wikimedia.org/wiki/Data:Wikipedia_statistics/data.tab?action=raw;https://foundation.wikimedia.org/wiki/Policy:Terms_of_Use,UNESCO_KISWAHILI: Overview statement: more than 200 million users; DRC_UIL_LITERACY: Language context and national-language implementation sections; WB_WDI_COMPLETION_2026: CD/SE.PRM.CMPT.ZS=75.7 (2023); WB_WDI_INTERNET_2026: CD/IT.NET.USER.ZS=19.7 (2024); WB_WDI_ELECTRICITY_2026: CD/EG.ELC.ACCS.ZS=22.5 (2024); UNICEF_LP_OFFLINE: Hub/learner-device and physical-sync ('sneakernet') concepts; WMF_WIKI_STATS_20260901: Rows for named *.wikipedia sites; articles column; retrieved 2026-09-01; table license CC0-1.0; WMF_TERMS: Section 7: Licensing of Content,"Katanga, Kivu and Ituri routes are retained separately because vocabulary, orthography and delivery localization may differ. The sw.wikipedia count is only broad Kiswahili-edition context and is not a Congo Swahili inventory.",,EVIDENCE_ONLY_CONTEXT,false,178622c39df56e62f4b75f26c3b12c84a8c9f4cb2acf79a57147cbecb59f6b0a
regional:AFRICA_EMPIRICAL_NEED_INPUTS:swh-Latn-BI:050,AFRICA_EMPIRICAL_NEED_INPUTS,swh-Latn-BI,edition-target:lang:swh-Latn-BI,REGIONAL_EMPIRICAL_STRATUM,not_estimated_incompatible_sources,persons,,,,"No compatible exact-row person measure was verified; country, cluster, ethnicity, oral-language and script-literacy measures were not copied into this route.",,Burundi,Latin; national additional-language route,UNESCO_KISWAHILI;BI_IICBA_2026;BI_INSBU_CENSUS_2024;WB_WDI_COMPLETION_2026;WB_WDI_INTERNET_2026;WB_WDI_ELECTRICITY_2026;UNICEF_LP_OFFLINE;WMF_WIKI_STATS_20260901;WMF_TERMS,https://www.unesco.org/en/days/kiswahili-language?hub=71635;https://www.iicba.unesco.org/en/burundi-language-and-insecurity-are-behind-low-and-declining-learning-outcomes;https://www.insbu.bi/resultatRGPHAE2024;https://data.worldbank.org/indicator/SE.PRM.CMPT.ZS;https://data.worldbank.org/indicator/IT.NET.USER.ZS;https://data.worldbank.org/indicator/EG.ELC.ACCS.ZS;https://www.unicef.org/learningpassport/offline-learning;https://commons.wikimedia.org/wiki/Data:Wikipedia_statistics/data.tab?action=raw;https://foundation.wikimedia.org/wiki/Policy:Terms_of_Use,"UNESCO_KISWAHILI: Overview statement: more than 200 million users; BI_IICBA_2026: Kirundi early grades; French shift grade 4 mathematics/grade 5 other subjects; Grade 6 global-threshold shares; BI_INSBU_CENSUS_2024: Population total: 12,332,788; WB_WDI_COMPLETION_2026: BI/SE.PRM.CMPT.ZS=47.6 (2020); WB_WDI_INTERNET_2026: BI/IT.NET.USER.ZS=8.6 (2024); WB_WDI_ELECTRICITY_2026: BI/EG.ELC.ACCS.ZS=20.1 (2024); UNICEF_LP_OFFLINE: Hub/learner-device and physical-sync ('sneakernet') concepts; WMF_WIKI_STATS_20260901: Rows for named *.wikipedia sites; articles column; retrieved 2026-09-01; table license CC0-1.0; WMF_TERMS: Section 7: Licensing of Content","Kiswahili cluster membership, territorial residence and school-language exposure are non-equivalent. The row remains unrankable by population and direct learning outcome.",,ATTACHED_TO_EXISTING_EDITION,false,7cc86c142aa18f479bdd0f7a6e6de140a2c7a0fa6af2eeb90483c5972ca43fef
regional:AFRICA_EMPIRICAL_NEED_INPUTS:swh-Latn-KE:051,AFRICA_EMPIRICAL_NEED_INPUTS,swh-Latn-KE,edition-target:lang:swh-Latn-KE,REGIONAL_EMPIRICAL_STRATUM,territorial_exposure_ceiling,persons,,,47564296,"2019 census enumerated population of Kenya; an upper exposure ceiling, not a Kiswahili-user count.",2019,Kenya,Latin; Kenyan national route,UNESCO_KISWAHILI;KE_KNBS_CENSUS_2019;KE_BASIC_ED_ACT;UNICEF_LANGUAGE_LEARNING_2016;WB_WDI_COMPLETION_2026;WB_WDI_INTERNET_2026;WB_WDI_ELECTRICITY_2026;UNICEF_LP_OFFLINE;WMF_WIKI_STATS_20260901;WMF_TERMS,https://www.unesco.org/en/days/kiswahili-language?hub=71635;https://new.knbs.or.ke/2019-kenya-population-and-housing-census-results/;https://new.kenyalaw.org/akn/ke/act/2013/14/eng%402022-12-31;https://www.unicef.org/esa/sites/unicef.org.esa/files/2018-09/UNICEF-2016-Language-and-Learning-FullReport.pdf;https://data.worldbank.org/indicator/SE.PRM.CMPT.ZS;https://data.worldbank.org/indicator/IT.NET.USER.ZS;https://data.worldbank.org/indicator/EG.ELC.ACCS.ZS;https://www.unicef.org/learningpassport/offline-learning;https://commons.wikimedia.org/wiki/Data:Wikipedia_statistics/data.tab?action=raw;https://foundation.wikimedia.org/wiki/Policy:Terms_of_Use,"UNESCO_KISWAHILI: Overview statement: more than 200 million users; KE_KNBS_CENSUS_2019: Total enumerated population: 47,564,296; KE_BASIC_ED_ACT: Language and culture provisions; early-childhood/lower-primary provisions; UNICEF_LANGUAGE_LEARNING_2016: Country reviews: Burundi pp.34-37; Eritrea pp.40-43; Ethiopia pp.44-47; Kenya pp.48-49; Madagascar pp.54-55; Rwanda pp.66-69; Somalia pp.71-73; South Africa pp.76-80; South Sudan pp.81-85; Tanzania pp.87-90; Uganda pp.91-94; WB_WDI_COMPLETION_2026: KE/SE.PRM.CMPT.ZS=102.2 (2016); WB_WDI_INTERNET_2026: KE/IT.NET.USER.ZS=35 (2024); WB_WDI_ELECTRICITY_2026: KE/EG.ELC.ACCS.ZS=77 (2024); UNICEF_LP_OFFLINE: Hub/learner-device and physical-sync ('sneakernet') concepts; WMF_WIKI_STATS_20260901: Rows for named *.wikipedia sites; articles column; retrieved 2026-09-01; table license CC0-1.0; WMF_TERMS: Section 7: Licensing of Content","Territorial ceiling only. Reported learning advantage is study/program evidence, not a transportable national effect size.",,ATTACHED_TO_EXISTING_EDITION,false,115b329f8e0e53a6b0d315caad9e253416db56177850c12d9ccb669b94393329
regional:AFRICA_EMPIRICAL_NEED_INPUTS:swh-Latn-RW:052,AFRICA_EMPIRICAL_NEED_INPUTS,swh-Latn-RW,edition-target:lang:swh-Latn-RW,REGIONAL_EMPIRICAL_STRATUM,census_rounded_language_literacy_interval,persons,327438,331583,335729,"Age 15+ able to read, write and understand Kiswahili; interval induced solely by the published 4.0% rounded rate applied to 8,289,582 people age 15+.",2022,Rwanda,Latin; national additional-language route,UNESCO_KISWAHILI;RW_EDUCATION_LAW_2021;RW_NISR_EDUCATION_2022;RW_REB_KISWAHILI;WB_WDI_COMPLETION_2026;WB_WDI_INTERNET_2026;WB_WDI_ELECTRICITY_2026;UNICEF_LP_OFFLINE;WMF_WIKI_STATS_20260901;WMF_TERMS,https://www.unesco.org/en/days/kiswahili-language?hub=71635;https://rwandalii.org/akn/rw/act/law/2021/10/eng%402021-02-18;https://www.statistics.gov.rw/sites/default/files/documents/2025-02/Education.pdf;https://uat-coremis.reb.rw/course/view.php?id=1088&section=1;https://data.worldbank.org/indicator/SE.PRM.CMPT.ZS;https://data.worldbank.org/indicator/IT.NET.USER.ZS;https://data.worldbank.org/indicator/EG.ELC.ACCS.ZS;https://www.unicef.org/learningpassport/offline-learning;https://commons.wikimedia.org/wiki/Data:Wikipedia_statistics/data.tab?action=raw;https://foundation.wikimedia.org/wiki/Policy:Terms_of_Use,"UNESCO_KISWAHILI: Overview statement: more than 200 million users; RW_EDUCATION_LAW_2021: Article 20; RW_NISR_EDUCATION_2022: Table 7.7: age 15+ language literacy; Kinyarwanda 78.3%, English 21.2%, French 8.2%, Swahili 4.0%; definition requires reading, writing and understanding; RW_REB_KISWAHILI: Course landing page and uploaded student/teacher guides; WB_WDI_COMPLETION_2026: RW/SE.PRM.CMPT.ZS=66.8 (2024); WB_WDI_INTERNET_2026: RW/IT.NET.USER.ZS=31.7 (2024); WB_WDI_ELECTRICITY_2026: RW/EG.ELC.ACCS.ZS=72 (2024); UNICEF_LP_OFFLINE: Hub/learner-device and physical-sync ('sneakernet') concepts; WMF_WIKI_STATS_20260901: Rows for named *.wikipedia sites; articles column; retrieved 2026-09-01; table license CC0-1.0; WMF_TERMS: Section 7: Licensing of Content","Low/base/high reflect one-decimal percentage rounding, not sampling uncertainty. Counts cannot be added across overlapping language categories.",,ATTACHED_TO_EXISTING_EDITION,false,9b4f8158ebf2dd7a6b694a6ffa16112a4dde1c9b7d92ded4958f2cbadf5d307b
regional:AFRICA_EMPIRICAL_NEED_INPUTS:swh-Latn-TZ-Zanzibar:053,AFRICA_EMPIRICAL_NEED_INPUTS,swh-Latn-TZ-Zanzibar,edition-target:lang:swh-Latn-TZ:variety:zanzibar-kiswahili-institutional-and-curri,REGIONAL_EMPIRICAL_STRATUM,territorial_exposure_ceiling,persons,,,1889773,"2022 census enumerated population of Zanzibar; an upper exposure ceiling, not a Kiswahili-user count.",2022,"Zanzibar, Tanzania",Latin; Zanzibar education route,UNESCO_KISWAHILI;TZ_NBS_CENSUS_2022;TZ_IESALC_2025;UNICEF_LANGUAGE_LEARNING_2016;WB_WDI_COMPLETION_2026;WB_WDI_INTERNET_2026;WB_WDI_ELECTRICITY_2026;UNICEF_LP_OFFLINE;WMF_WIKI_STATS_20260901;WMF_TERMS,https://www.unesco.org/en/days/kiswahili-language?hub=71635;https://www.nbs.go.tz/uploads/statistics/documents/sw-1720088450-2022%20PHC%20Initial%20Results%20-%20English.pdf;https://hepo.iesalc.unesco.org/pc/static/countrydocs/cp/2025/tza/tza_HEEdPlanLi.pdf;https://www.unicef.org/esa/sites/unicef.org.esa/files/2018-09/UNICEF-2016-Language-and-Learning-FullReport.pdf;https://data.worldbank.org/indicator/SE.PRM.CMPT.ZS;https://data.worldbank.org/indicator/IT.NET.USER.ZS;https://data.worldbank.org/indicator/EG.ELC.ACCS.ZS;https://www.unicef.org/learningpassport/offline-learning;https://commons.wikimedia.org/wiki/Data:Wikipedia_statistics/data.tab?action=raw;https://foundation.wikimedia.org/wiki/Policy:Terms_of_Use,"UNESCO_KISWAHILI: Overview statement: more than 200 million users; TZ_NBS_CENSUS_2022: Summary of Key Indicators: Mainland 59,851,347; Zanzibar 1,889,773; TZ_IESALC_2025: Language-of-instruction section; UNICEF_LANGUAGE_LEARNING_2016: Country reviews: Burundi pp.34-37; Eritrea pp.40-43; Ethiopia pp.44-47; Kenya pp.48-49; Madagascar pp.54-55; Rwanda pp.66-69; Somalia pp.71-73; South Africa pp.76-80; South Sudan pp.81-85; Tanzania pp.87-90; Uganda pp.91-94; WB_WDI_COMPLETION_2026: TZ/SE.PRM.CMPT.ZS=77.3 (2024); WB_WDI_INTERNET_2026: TZ/IT.NET.USER.ZS=31.2 (2024); WB_WDI_ELECTRICITY_2026: TZ/EG.ELC.ACCS.ZS=52.4 (2024); UNICEF_LP_OFFLINE: Hub/learner-device and physical-sync ('sneakernet') concepts; WMF_WIKI_STATS_20260901: Rows for named *.wikipedia sites; articles column; retrieved 2026-09-01; table license CC0-1.0; WMF_TERMS: Section 7: Licensing of Content","The ceiling is territorial, not linguistic. System-wide stage evidence is contextual for Zanzibar and does not establish identical implementation in every school.",,NEW_EDITION_EVIDENCE,false,b495d46c0cf9df48ccdbf2e00c78bf86897f5557e022a3131deb5fa7e4ce94ad
regional:AFRICA_EMPIRICAL_NEED_INPUTS:swh-Latn-TZ-mainland:054,AFRICA_EMPIRICAL_NEED_INPUTS,swh-Latn-TZ-mainland,edition-target:lang:swh-Latn-TZ:variety:tanzania-mainland-standard-kiswahili,REGIONAL_EMPIRICAL_STRATUM,territorial_exposure_ceiling,persons,,,59851347,"2022 census enumerated population of Tanzania Mainland; an upper exposure ceiling, not a Kiswahili-user count.",2022,Tanzania Mainland,Latin; national standard route,UNESCO_KISWAHILI;TZ_NBS_CENSUS_2022;TZ_IESALC_2025;UNICEF_LANGUAGE_LEARNING_2016;WB_WDI_COMPLETION_2026;WB_WDI_INTERNET_2026;WB_WDI_ELECTRICITY_2026;UNICEF_LP_OFFLINE;WMF_WIKI_STATS_20260901;WMF_TERMS,https://www.unesco.org/en/days/kiswahili-language?hub=71635;https://www.nbs.go.tz/uploads/statistics/documents/sw-1720088450-2022%20PHC%20Initial%20Results%20-%20English.pdf;https://hepo.iesalc.unesco.org/pc/static/countrydocs/cp/2025/tza/tza_HEEdPlanLi.pdf;https://www.unicef.org/esa/sites/unicef.org.esa/files/2018-09/UNICEF-2016-Language-and-Learning-FullReport.pdf;https://data.worldbank.org/indicator/SE.PRM.CMPT.ZS;https://data.worldbank.org/indicator/IT.NET.USER.ZS;https://data.worldbank.org/indicator/EG.ELC.ACCS.ZS;https://www.unicef.org/learningpassport/offline-learning;https://commons.wikimedia.org/wiki/Data:Wikipedia_statistics/data.tab?action=raw;https://foundation.wikimedia.org/wiki/Policy:Terms_of_Use,"UNESCO_KISWAHILI: Overview statement: more than 200 million users; TZ_NBS_CENSUS_2022: Summary of Key Indicators: Mainland 59,851,347; Zanzibar 1,889,773; TZ_IESALC_2025: Language-of-instruction section; UNICEF_LANGUAGE_LEARNING_2016: Country reviews: Burundi pp.34-37; Eritrea pp.40-43; Ethiopia pp.44-47; Kenya pp.48-49; Madagascar pp.54-55; Rwanda pp.66-69; Somalia pp.71-73; South Africa pp.76-80; South Sudan pp.81-85; Tanzania pp.87-90; Uganda pp.91-94; WB_WDI_COMPLETION_2026: TZ/SE.PRM.CMPT.ZS=77.3 (2024); WB_WDI_INTERNET_2026: TZ/IT.NET.USER.ZS=31.2 (2024); WB_WDI_ELECTRICITY_2026: TZ/EG.ELC.ACCS.ZS=52.4 (2024); UNICEF_LP_OFFLINE: Hub/learner-device and physical-sync ('sneakernet') concepts; WMF_WIKI_STATS_20260901: Rows for named *.wikipedia sites; articles column; retrieved 2026-09-01; table license CC0-1.0; WMF_TERMS: Section 7: Licensing of Content",The territorial census ceiling includes non-users and excludes no one; the cross-border Kiswahili cluster is non-additive. Mainland and Zanzibar governance routes must not be collapsed.,,NEW_EDITION_EVIDENCE,false,39df30dced720ad4866c518e621acb9711bb963696aedf2eb5e4a734e047cd52
regional:AFRICA_EMPIRICAL_NEED_INPUTS:swh-Latn-UG:055,AFRICA_EMPIRICAL_NEED_INPUTS,swh-Latn-UG,edition-target:lang:swh-Latn-UG,REGIONAL_EMPIRICAL_STRATUM,not_estimated_incompatible_sources,persons,,,,"No compatible exact-row person measure was verified; country, cluster, ethnicity, oral-language and script-literacy measures were not copied into this route.",,Uganda,Latin; national curriculum route,UNESCO_KISWAHILI;UG_NCDC_KISWAHILI;UG_NCDC_PRIMARY;UG_NCDC_KISW_RES;WB_WDI_COMPLETION_2026;WB_WDI_INTERNET_2026;WB_WDI_ELECTRICITY_2026;UNICEF_LP_OFFLINE;WMF_WIKI_STATS_20260901;WMF_TERMS,https://www.unesco.org/en/days/kiswahili-language?hub=71635;https://ncdc.go.ug/wp-content/uploads/2025/09/Curriculum-Magazine-Issue-04-10.10.2022-Web-file-1.pdf;https://ncdc.go.ug/directoratesn/;https://ncdc.go.ug/wp-content/uploads/2024/02/KISWAHILI_TEXTBOOK_-_SENIOR_ONE_Prototype.pdf;https://data.worldbank.org/indicator/SE.PRM.CMPT.ZS;https://data.worldbank.org/indicator/IT.NET.USER.ZS;https://data.worldbank.org/indicator/EG.ELC.ACCS.ZS;https://www.unicef.org/learningpassport/offline-learning;https://commons.wikimedia.org/wiki/Data:Wikipedia_statistics/data.tab?action=raw;https://foundation.wikimedia.org/wiki/Policy:Terms_of_Use,"UNESCO_KISWAHILI: Overview statement: more than 200 million users; UG_NCDC_KISWAHILI: p.10, Cabinet decision and implementation status; UG_NCDC_PRIMARY: Primary Phase 2 (P4) transition to English; Phase 3 (P5-P7) English primary medium; UG_NCDC_KISW_RES: Cover/copyright notice and Senior One prototype contents; WB_WDI_COMPLETION_2026: UG/SE.PRM.CMPT.ZS=53.3 (2017); WB_WDI_INTERNET_2026: UG/IT.NET.USER.ZS=8.9 (2024); WB_WDI_ELECTRICITY_2026: UG/EG.ELC.ACCS.ZS=55.3 (2024); UNICEF_LP_OFFLINE: Hub/learner-device and physical-sync ('sneakernet') concepts; WMF_WIKI_STATS_20260901: Rows for named *.wikipedia sites; articles column; retrieved 2026-09-01; table license CC0-1.0; WMF_TERMS: Section 7: Licensing of Content","No compatible person denominator. Curriculum adoption, classroom implementation and resource possession are distinct constructs.",,ATTACHED_TO_EXISTING_EDITION,false,5acd1a12b9e0d7afefdb0c2b400f40c6407d8fd0dd0bbfe808bad5d4a8e8eedf
regional:AFRICA_EMPIRICAL_NEED_INPUTS:taq-Latn-NE:056,AFRICA_EMPIRICAL_NEED_INPUTS,taq-Latn-NE,,REGIONAL_EMPIRICAL_STRATUM,not_estimated_incompatible_sources,persons,,,,"No compatible exact-row person measure was verified; country, cluster, ethnicity, oral-language and script-literacy measures were not copied into this route.",,Niger,Latin route,NE_UNICEF_MLE_2022;UNICODE_TIFINAGH;WB_WDI_COMPLETION_2026;WB_WDI_INTERNET_2026;WB_WDI_ELECTRICITY_2026;UNICEF_LP_OFFLINE,https://www.unicef.org/wca/media/9196/file/Etude%20MLE%20-%20rapport%20complet.pdf;https://www.unicode.org/notes/tn59/tn59-1.html;https://data.worldbank.org/indicator/SE.PRM.CMPT.ZS;https://data.worldbank.org/indicator/IT.NET.USER.ZS;https://data.worldbank.org/indicator/EG.ELC.ACCS.ZS;https://www.unicef.org/learningpassport/offline-learning,"NE_UNICEF_MLE_2022: Sociolinguistic context and section 2: French as principal medium; Hausa-French bilingual schooling since 1973-74; national-language legal framework; UNICODE_TIFINAGH: IRCAM subset, modern Tuareg letters and language-specific glyph variants; WB_WDI_COMPLETION_2026: NE/SE.PRM.CMPT.ZS=40.8 (2024); WB_WDI_INTERNET_2026: NE/IT.NET.USER.ZS=15.6 (2024); WB_WDI_ELECTRICITY_2026: NE/EG.ELC.ACCS.ZS=21.3 (2024); UNICEF_LP_OFFLINE: Hub/learner-device and physical-sync ('sneakernet') concepts","Latin Tamasheq is kept separate from Tifinagh/Tuareg routes. Unicode orthography context proves script diversity, not Niger reach or population.",,EVIDENCE_ONLY_CONTEXT,false,d78539e247d5aefc91a6e1452dc21e98d357eb63d50f6da91e94d3f3f4da41f5
regional:AFRICA_EMPIRICAL_NEED_INPUTS:thv-Tfng-DZ:057,AFRICA_EMPIRICAL_NEED_INPUTS,thv-Tfng-DZ,edition-target:lang:thv-Tfng-DZ,REGIONAL_EMPIRICAL_STRATUM,not_estimated_incompatible_sources,persons,,,,"No compatible exact-row person measure was verified; country, cluster, ethnicity, oral-language and script-literacy measures were not copied into this route.",,Algeria,Tifinagh/Tuareg route,DZ_IICBA_TAMAZIGHT;UNICODE_TIFINAGH;WB_WDI_COMPLETION_2026;WB_WDI_INTERNET_2026;WB_WDI_ELECTRICITY_2026;UNICEF_LP_OFFLINE,https://www.iicba.unesco.org/en/algerias-tamazight-policy-and-challenge-home-language-instruction-africa;https://www.unicode.org/notes/tn59/tn59-1.html;https://data.worldbank.org/indicator/SE.PRM.CMPT.ZS;https://data.worldbank.org/indicator/IT.NET.USER.ZS;https://data.worldbank.org/indicator/EG.ELC.ACCS.ZS;https://www.unicef.org/learningpassport/offline-learning,"DZ_IICBA_TAMAZIGHT: Daily Algerian Arabic; French in higher education/employment; English expanding; no unified Tamazight teacher guide/progression; UNICODE_TIFINAGH: IRCAM subset, modern Tuareg letters and language-specific glyph variants; WB_WDI_COMPLETION_2026: DZ/SE.PRM.CMPT.ZS=98.2 (2025); WB_WDI_INTERNET_2026: DZ/IT.NET.USER.ZS=77.4 (2024); WB_WDI_ELECTRICITY_2026: DZ/EG.ELC.ACCS.ZS=100 (2024); UNICEF_LP_OFFLINE: Hub/learner-device and physical-sync ('sneakernet') concepts",No exact population denominator. No compatible open general-reference edition inventory was verified. Latin and Tifinagh resources are not interchangeable.,,ATTACHED_TO_EXISTING_EDITION,false,241aae520da6cc3b2665c260bb6af71d69608fe2877b7739ec883fff641fc67b
