edition_target_id,edition_key,target_kind,canonical_target_id,regional_stratum_id,language_tags,language_variety_names,scripts_orthographies,territories_communities,language_mode,exactness,effective_order_l_target,disposition,evidence_identity_count,row_sha256
edition-target:lang:srm-SR,lang:srm-SR,canonical_language_edition,lang:srm-SR,,srm-SR,Saamaka / Saramaccan,Latin; distinct community Saamaka / Saramaccan orthography,Suriname; Saamaka / Saramaccan communities,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,2,569380b39eb06832a5e8f9351cfe09c0d2913f0815672122abc93b52238ed5d9
edition-target:lang:srn-SR,lang:srn-SR,canonical_language_edition,lang:srn-SR,,srn-SR,Sranan Tongo,Official 1986 Latin Sranan spelling; 2025 proposal not assumed enacted,Suriname,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,2,ac229552dcf342c9e20a02475d57307bad8a736a52cece3e4814811783877a14
edition-target:lang:srr-Latn-SN,lang:srr-Latn-SN,canonical_language_edition,lang:srr-Latn-SN,,srr-Latn-SN,Seereer/Serer,Latin; Senegal standard,Senegal,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,1f9801db381810f6c4a1044525859d8ea04f5276ed50e942c11924d9d327fedd
edition-target:lang:ss-Latn-SZ,lang:ss-Latn-SZ,canonical_language_edition,lang:ss-Latn-SZ,,ss-Latn-SZ,siSwati,Latin; country standard,Eswatini,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,b5f8d63110c62e5018c32eebda252bf54da268d445be9b78a0bcdc0dc15bbfa2
edition-target:lang:ss-Latn-ZA,lang:ss-Latn-ZA,canonical_language_edition,lang:ss-Latn-ZA,,ss-Latn-ZA,siSwati,Latin; country standard,South Africa,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,64b1efddb59f9929e30ca532a6d025c227272a46f976097bb27ba4ed31cc74cd
edition-target:lang:ssy-Latn-ER,lang:ssy-Latn-ER,canonical_language_edition,lang:ssy-Latn-ER,,ssy-Latn-ER,Saho,Latin; Eritrea convention,Eritrea,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,752e97d24c7265b9b1af29a70abc232a4292919c53196c4f39a7d9526210fa75
edition-target:lang:st-Latn-LS,lang:st-Latn-LS,canonical_language_edition,lang:st-Latn-LS,,st-Latn-LS,Sesotho,Latin; country standard,Lesotho,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,97eb4d7b75da7b67a3f6f8724cbfd0d2e9e60ebe9011cf944c15d43ea02e5a83
edition-target:lang:st-Latn-ZA,lang:st-Latn-ZA,canonical_language_edition,lang:st-Latn-ZA,,st-Latn-ZA,Sesotho,Latin; country standard,South Africa,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,10a9bc9b0231364f10aabdda370128195b4300f1adac3baf2852eba85ebc1a72
edition-target:lang:stw-Latn-FM,lang:stw-Latn-FM,canonical_language_edition,lang:stw-Latn-FM,,stw-Latn-FM,Satawalese,Satawalese Latin orthography,Federated States of Micronesia; Satawalese-using communities,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,e5b6df9dccbb0c80b555dbd7d8b248a925f0c8c4f50ca3fcf18263d6663e13ce
edition-target:lang:su-Latn-ID,lang:su-Latn-ID,canonical_language_edition,lang:su-Latn-ID,,su-Latn-ID,Sundanese,Latin;Modern Latin orthography; locale-tagged audio,Indonesia;Indonesia; Sundanese daily home users age 5+,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,2,90b75bc745acd27343c7969a66906551a26debc0f97b7ba1705a4c2be8b56d26
edition-target:lang:suk-Latn-TZ,lang:suk-Latn-TZ,canonical_language_edition,lang:suk-Latn-TZ,,suk-Latn-TZ,Kisukuma,Latin; Tanzania standard,Tanzania,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,a846eae72fba0459bd8890166455966ebaf43f9adfeb845c197146fe507abc94
edition-target:lang:sus-Latn-GN,lang:sus-Latn-GN,canonical_language_edition,lang:sus-Latn-GN,,sus-Latn-GN,Susu,Latin; Guinea standard,Guinea,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,6e3f9b2099b7e3d9771e688625623574a9b022ed70e5eb72ec98c7f4d9e4de4f
edition-target:lang:sv-Latn-SE,lang:sv-Latn-SE,sentinel_exact_edition,,,sv-Latn-SE,Swedish,Latin,Sweden,written_or_multimodal,exact_sentinel_target,true,GLOBAL_SENTINEL_EXACT_TARGET_NO_POPULATION_INFERENCE,0,e07371213ea0c7e2729814c123c6dc4e5700f2f17870769ced07f06652614f92
edition-target:lang:sw-Latn-001,lang:sw-Latn-001,canonical_language_edition,lang:sw-Latn-001,,sw-Latn-001,Kiswahili,Latin,East and Central Africa,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,09aa66b66c9497c8917eaef1befaf39376187e8febd644d69b7e645c468a3b68
edition-target:lang:sw-Latn-KE,lang:sw-Latn-KE,sentinel_exact_edition,,,sw-Latn-KE,Kiswahili — Kenya,Latin,Kenya,written_or_multimodal,exact_sentinel_target,true,GLOBAL_SENTINEL_EXACT_TARGET_NO_POPULATION_INFERENCE,0,2917e0d40d2555b81fce999bec925aeab6a314a73dd6fa6bb205aa489493cfc5
edition-target:lang:sw-Latn-TZ,lang:sw-Latn-TZ,sentinel_exact_edition,,,sw-Latn-TZ,Kiswahili — Tanzania,Latin,Tanzania,written_or_multimodal,exact_sentinel_target,true,GLOBAL_SENTINEL_EXACT_TARGET_NO_POPULATION_INFERENCE,0,5d84edf7f6f395b8ff0e2a1c3f8b472f9b54e9ae632d01016f269ed1eda43380
edition-target:lang:swb-Arab-YT,lang:swb-Arab-YT,canonical_language_edition,lang:swb-Arab-YT,,swb-Arab-YT,Shimaore,Shimaore Arabic-derived / Ajami orthography; right-to-left,Mayotte; Shimaore-using learners,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,708cc318ab82efae65c0db03ac73f328228d9e2dbcb036bd27051b154e4d3048
edition-target:lang:swb-Latn-YT,lang:swb-Latn-YT,canonical_language_edition,lang:swb-Latn-YT,,swb-Latn-YT,Shimaore,Latin; Mayotte standard;Shimaore Latin orthography,Mayotte;Mayotte; Shimaore-using learners,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,4487e209616d753a34268a3dd11aeb89085f7daeb049453b81592f3edad1c5a4
edition-target:lang:swc-Latn-CD:variety:ituri-kingwana-congo-swahili,lang:swc-Latn-CD:variety:ituri-kingwana-congo-swahili,canonical_language_edition,lang:swc-Latn-CD:variety:ituri-kingwana-congo-swahili,,swc-Latn-CD,Ituri Kingwana/Congo Swahili,Latin; localized Kingwana/Congo Swahili,"DRC, Ituri",written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,807a0d439a865722742fc1d11534c02fd51a91e03df0cc975f5cd04954ff7fda
edition-target:lang:swc-Latn-CD:variety:katanga-lubumbashi-congo-swahili,lang:swc-Latn-CD:variety:katanga-lubumbashi-congo-swahili,canonical_language_edition,lang:swc-Latn-CD:variety:katanga-lubumbashi-congo-swahili,,swc-Latn-CD,Katanga/Lubumbashi Congo Swahili,Latin; localized Congo Swahili,"DRC, Katanga/Lubumbashi",written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,3a675ef1455bc2e32745fd5f23b9424a53b79a3be547226f15c55a61ff062e15
edition-target:lang:swc-Latn-CD:variety:kivu-congo-swahili,lang:swc-Latn-CD:variety:kivu-congo-swahili,canonical_language_edition,lang:swc-Latn-CD:variety:kivu-congo-swahili,,swc-Latn-CD,Kivu Congo Swahili,Latin; localized Congo Swahili,"DRC, Kivu",written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,b676e6f643317f297db1787b0bc55bbe3c0e26324e0ba464819fecdd467121a3
edition-target:lang:swh-Latn-BI,lang:swh-Latn-BI,canonical_language_edition,lang:swh-Latn-BI,,swh-Latn-BI,Burundi Kiswahili,Latin; Burundi school usage,Burundi,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,4cdeae2c419f12e35b84369528d2451267c25312e053ea8cc0776ba22fd67b0b
edition-target:lang:swh-Latn-KE,lang:swh-Latn-KE,canonical_language_edition,lang:swh-Latn-KE,,swh-Latn-KE,Kenya Standard Kiswahili,Latin; Kenya curriculum and terminology,Kenya,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,f169617eb372b728b58104ff87b001990f25432c8e510fbd6fc279372f1da875
edition-target:lang:swh-Latn-RW,lang:swh-Latn-RW,canonical_language_edition,lang:swh-Latn-RW,,swh-Latn-RW,Rwanda Kiswahili,Latin; Rwanda school usage,Rwanda,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,e1af8d77b59b32af32905376f60a98a39f3e497df2a560f998186129f6a4cbfc
edition-target:lang:swh-Latn-TZ:variety:tanzania-mainland-standard-kiswahili,lang:swh-Latn-TZ:variety:tanzania-mainland-standard-kiswahili,canonical_language_edition,lang:swh-Latn-TZ:variety:tanzania-mainland-standard-kiswahili,,swh-Latn-TZ,Tanzania mainland Standard Kiswahili,Latin; Tanzania mainland standard,Tanzania mainland,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,2,cc679e0d02644cde7188c356d6e618be6e835910ca0583c8d49a86533accc721
edition-target:lang:swh-Latn-TZ:variety:zanzibar-kiswahili-institutional-and-curri,lang:swh-Latn-TZ:variety:zanzibar-kiswahili-institutional-and-curri,canonical_language_edition,lang:swh-Latn-TZ:variety:zanzibar-kiswahili-institutional-and-curri,,swh-Latn-TZ,Zanzibar Kiswahili institutional and curricular variety,Latin; Zanzibar institutional/curricular usage,Zanzibar,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,692539438b3923f7b2b20fd332f2118b1992d2640dd693986ffa3f0350551b55
edition-target:lang:swh-Latn-UG,lang:swh-Latn-UG,canonical_language_edition,lang:swh-Latn-UG,,swh-Latn-UG,Uganda Kiswahili,Latin; Uganda school usage,Uganda,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,20940519b7ad6dc73a7daac4da6976b9a2722e4fadb7c2e5a4e2a7c9a891ff22
edition-target:lang:ta-Taml-IN,lang:ta-Taml-IN,canonical_language_edition,lang:ta-Taml-IN,,ta-Taml-IN,Tamil;Tamil (India standard),Tamil;Tamil script; Indian Tamil orthography,India;India; especially Tamil Nadu,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,3,6f977dd16687a4d24807c7fa7da480391530a8cb1f2b47ebf79bde114f7e051b
edition-target:lang:ta-Taml-LK,lang:ta-Taml-LK,sentinel_exact_edition,,,ta-Taml-LK,Tamil — Sri Lanka,Tamil,Sri Lanka,written_or_multimodal,exact_sentinel_target,true,GLOBAL_SENTINEL_EXACT_TARGET_NO_POPULATION_INFERENCE,1,4df772158e8dd52f46d8bfc46f610ee00d22dea448f6ccc0a9981ab6c6f5cefe
edition-target:lang:ta-Taml-LK:community:malayaga,lang:ta-Taml-LK:community:malayaga,canonical_language_edition,lang:ta-Taml-LK:community:malayaga,,ta-Taml-LK,Indian Tamil/Malayaga Thamilar community standard,Sri Lankan Tamil script with Malayaga localization,Sri Lanka; Malayaga Thamilar communities,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,5a6e4f1194749c91dea8edb35870e3e3b2d2cbf06c14d5545c7159e653ac284a
edition-target:lang:ta-Taml-LK:community:sri-lanka-tamil,lang:ta-Taml-LK:community:sri-lanka-tamil,canonical_language_edition,lang:ta-Taml-LK:community:sri-lanka-tamil,,ta-Taml-LK,Sri Lanka Tamil;Tamil-serving Moor/Muslim community pack,Sri Lankan Tamil script/orthography;Sri Lankan Tamil script; community terminology layer,Sri Lanka; Sri Lanka Tamil communities;Sri Lanka; Tamil-using Moor/Muslim communities,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,2,59b87852c514ad549472e1ff2357e22e4e8e3c2496988cc4d5e42395ad61b5bd
edition-target:lang:taq-Tfng-ML,lang:taq-Tfng-ML,canonical_language_edition,lang:taq-Tfng-ML,,taq-Tfng-ML,Tamasheq,Tifinagh; exact community repertoire,Mali,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,e1075a97ded41bef09c0047e9764f4a9d5bda0b586fe5c7bf6fe7c89946f26ae
edition-target:lang:tca-BR,lang:tca-BR,canonical_language_edition,lang:tca-BR,,tca-BR,Tikúna,Latin; community-approved Tikúna orthography,Brazil; Tikúna communities,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,b15364f1004d1b411a23858f9c4e3deee7ce3c29ba2dd74947f7b60170a05987
edition-target:lang:tca-CO,lang:tca-CO,canonical_language_edition,lang:tca-CO,,tca-CO,Tikuna,Latin; community-approved Tikuna orthography,Colombia; Tikuna communities,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,ccb9b606d4c91ebb9191f6ea1fe72c672bab22f595f850c751a268c477696254
edition-target:lang:tcs-Latn-AU,lang:tcs-Latn-AU,canonical_language_edition,lang:tcs-Latn-AU,,tcs-Latn-AU,Yumplatok / Torres Strait Creole,Yumplatok Latin orthography,Australia; Torres Strait Islands statistical area,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,2,76c5a5f545329c5e34647bdcc62b5528a27d846e4afc82319579b07196734fb6
edition-target:lang:tcu-PA,lang:tcu-PA,canonical_language_edition,lang:tcu-PA,,tcu-PA,Naso Tjer Di,Latin; community-approved Naso Tjer Di orthography,Panama; relevant comarca and urban communities,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,855aea7ec3a2b470e2a590bbc56e4beb3dd9758888bcc8b8e418b7d222013e0c
edition-target:lang:tdx-Latn-MG,lang:tdx-Latn-MG,canonical_language_edition,lang:tdx-Latn-MG,,tdx-Latn-MG,Antandroy Malagasy,Antandroy Latin orthography,Madagascar; Antandroy Malagasy learners,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,8d4195c333f1780847f03c603d6644e1bd26c3ae01182a2ba3fcc8422d06f40b
edition-target:lang:te-Telu-IN,lang:te-Telu-IN,canonical_language_edition,lang:te-Telu-IN,,te-Telu-IN,Telugu,Telugu;Telugu script,India;India; Andhra Pradesh and Telangana,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,4,828767958ea49cf7421e113834da520df77372f028e3b6e88efc1e2ecb201e74
edition-target:lang:tem-Latn-SL,lang:tem-Latn-SL,canonical_language_edition,lang:tem-Latn-SL,,tem-Latn-SL,Temne,Latin; Sierra Leone standard,Sierra Leone,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,c8a0b3c638528fdbd899e5aac6f2f8c6b472030f6ef43d50783e38b422ca5004
edition-target:lang:teo-Latn-KE,lang:teo-Latn-KE,canonical_language_edition,lang:teo-Latn-KE,,teo-Latn-KE,Ateso,Latin; Kenya standard,Kenya,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,e5b8d27b42518b66ae47386532e4c45848b3adcd5ef7b9d7cec45a3e0daa9b11
edition-target:lang:teo-Latn-UG,lang:teo-Latn-UG,canonical_language_edition,lang:teo-Latn-UG,,teo-Latn-UG,Ateso,Latin; Uganda standard,Uganda,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,004bf31a4d9d4bcab3c1ee4866ed9f2b1510cd2fae8fda7022350395da965a3c
edition-target:lang:tet-Latn-TL,lang:tet-Latn-TL,canonical_language_edition,lang:tet-Latn-TL,,tet-Latn-TL,Tetun Prasa,Standardized Latin orthography,Timor-Leste; Tetun Prasa L1 community and wider national users,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,0d9bae981dfb07d2dca4b5fcb093314042326037a0c3fcc988bda6930948d8ce
edition-target:lang:tg-Cyrl-TJ,lang:tg-Cyrl-TJ,canonical_language_edition,lang:tg-Cyrl-TJ,,tg-Cyrl-TJ,Tajik,Cyrillic,Tajikistan,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,4f307035b4844406e7e7a70532727d0f953d9bf19c7982c459f68cb1dba323af
edition-target:lang:th-Thai-TH,lang:th-Thai-TH,canonical_language_edition,lang:th-Thai-TH,,th-Thai-TH,Central Thai / Standard Thai;Standard Thai;Thai,Thai;Thai script;Thai script; Standard Thai educational register,Thailand;Thailand; Central Thai first-language population;Thailand; national education-system population,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,2,11260a4acf570aff9ea64cf39db290d07b73c22979dac306c42a9dd6c9892c66
edition-target:lang:thv-Tfng-DZ,lang:thv-Tfng-DZ,canonical_language_edition,lang:thv-Tfng-DZ,,thv-Tfng-DZ,Tahaggart Tamahaq,Tifinagh; exact community repertoire,Algeria,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,300930d41b2e6663cffd48e2dd3918f26ffd1e7239b9f3f522a7c5cf1df55b90
edition-target:lang:thz-Tfng-NE,lang:thz-Tfng-NE,canonical_language_edition,lang:thz-Tfng-NE,,thz-Tfng-NE,Tayart Tamajeq,Tifinagh; exact community repertoire,Niger,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,2ab0d41334e50faa2aae90c8e7b794c8d142abd68b296b8a0b59bb39f2e3c00d
edition-target:lang:ti-Ethi-ER,lang:ti-Ethi-ER,canonical_language_edition,lang:ti-Ethi-ER,,ti-Ethi-ER,Tigrinya,Ethiopic; Eritrea terminology and curriculum,Eritrea,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,b27171aa423f042c8e46cd46bd25465cb9633f2d4c6cc3e6d9e56390b3c5161a
edition-target:lang:ti-Ethi-ET,lang:ti-Ethi-ET,canonical_language_edition,lang:ti-Ethi-ET,,ti-Ethi-ET,Tigrinya,Ethiopic; Ethiopia terminology and curriculum,Ethiopia,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,2,5f34ab322239df3e0f7deb891edb32df7982df14326bb77d7267bfb264665b09
edition-target:lang:tig-Ethi-ER,lang:tig-Ethi-ER,canonical_language_edition,lang:tig-Ethi-ER,,tig-Ethi-ER,Tigre,Ethiopic; Eritrea convention,Eritrea,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,9976ff026faffaa5011baf72127055f7a22068b53c9792ad08fe552d9f54c9d7
edition-target:lang:tiv-Latn-NG,lang:tiv-Latn-NG,canonical_language_edition,lang:tiv-Latn-NG,,tiv-Latn-NG,Tiv,Latin; Nigeria standard,Nigeria,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,251e2e19ec84fd67b54ea713f2196263c211dc652723bb946bac43b979ac51b3
edition-target:lang:tk-Latn-TM,lang:tk-Latn-TM,canonical_language_edition,lang:tk-Latn-TM,,tk-Latn-TM,Turkmen,Latin,Turkmenistan,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,2,4ce0ac5d9807f7aab9d62531714c7d2fdb99ecdd0b322fafedfbf5e068f96a2f
edition-target:lang:tkd-Latn-TL,lang:tkd-Latn-TL,canonical_language_edition,lang:tkd-Latn-TL,,tkd-Latn-TL,Tokodede,Latin-based orthography,Timor-Leste; Tokodede L1 communities,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,b46b6f8c4a2b8eb299c965b013bcd364c990d891050be12ada39082e5ae8784c
edition-target:lang:tkl-Latn-TK,lang:tkl-Latn-TK,canonical_language_edition,lang:tkl-Latn-TK,,tkl-Latn-TK,Tokelauan,Tokelauan Latin orthography with macrons,Tokelau; atoll and Samoa-based public-service families,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,2,66c5fffe9fef9cde82bca9e7231f58ecec38515a8b5f907227eb86e7db00327d
edition-target:lang:tl-Latn-PH,lang:tl-Latn-PH,canonical_language_edition,lang:tl-Latn-PH,,tl-Latn-PH,Tagalog,Latin;Latin; locale-tagged vernacular bridge,Philippines;Philippines; Tagalog ethnicity proxy and Tagalog-home-language households,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,2,c665328805d8f70e5808de9e0e4997db1fb41133973ad58636150c104219ad8c
edition-target:lang:tli-US,lang:tli-US,canonical_language_edition,lang:tli-US,,tli-US,Tlingit,Latin Tlingit orthography,United States; Tlingit communities,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,9d5f6deeb36414a8dd1ceb64a146529e03c24634b32b29aca5db4d1c0cf49a08
edition-target:lang:tll-Latn-CD,lang:tll-Latn-CD,canonical_language_edition,lang:tll-Latn-CD,,tll-Latn-CD,Tetela,Latin; DRC standard,DRC,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,ab44c42ac26fe755bda7382ec628d0d9408215261c1385bf12b554e560971637
edition-target:lang:tn-Latn-BW,lang:tn-Latn-BW,canonical_language_edition,lang:tn-Latn-BW,,tn-Latn-BW,Setswana,Latin; country standard,Botswana,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,506c2979ecc58d8e7c252eae9f2b31fbf59ad446c8bc61ac10b7e8a47cf65e5c
edition-target:lang:tn-Latn-ZA,lang:tn-Latn-ZA,canonical_language_edition,lang:tn-Latn-ZA,,tn-Latn-ZA,Setswana,Latin; country standard,South Africa,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,1ad75673222a676d5086fc700f16c84cc041896df5210fc125e0b13f2043e445
edition-target:lang:to-Latn-TO,lang:to-Latn-TO,canonical_language_edition,lang:to-Latn-TO,,to-Latn-TO,Tongan,Tongan Latin orthography with fakauʻa and macrons,Tonga; Tongan-language learners,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,7aa6230f3aa089abff6412bc4612af19d6490a343d6eccef2fc80af49acbcbea
edition-target:lang:tob-AR,lang:tob-AR,canonical_language_edition,lang:tob-AR,,tob-AR,Qom / Toba,Latin; community-approved Qom / Toba orthography,Argentina; people self-identifying as Qom / Toba,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,a97af579ca94b228500594897939d6b75c97b3a7d87bf5d0d884c0dbd9ab8afc
edition-target:lang:toi-Latn-ZM,lang:toi-Latn-ZM,canonical_language_edition,lang:toi-Latn-ZM,,toi-Latn-ZM,Tonga,Latin; Zambia standard,Zambia,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,636daff75d235e2202b04c62bd0d94fdae08cb28fec2ff1bdae8b7fbfdba5919
edition-target:lang:toi-Latn-ZW,lang:toi-Latn-ZW,canonical_language_edition,lang:toi-Latn-ZW,,toi-Latn-ZW,Tonga,Latin; Zimbabwe standard,Zimbabwe,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,953e2bfb0f65ca36a2e3eb3055819a41d40d56d18242b329917279c91507d461
edition-target:lang:tpi-Latn-PG,lang:tpi-Latn-PG,canonical_language_edition,lang:tpi-Latn-PG,,tpi-Latn-PG,Tok Pisin,Latin;Standard Tok Pisin Latin orthography,Papua New Guinea;Papua New Guinea; Tok Pisin-using communities,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,2,eaeb7fb6554967be62b1500cdf9cc3554e8806ab842d07c8bfae3186ca5ecc72
edition-target:lang:tpu-Latn-KH,lang:tpu-Latn-KH,canonical_language_edition,lang:tpu-Latn-KH,,tpu-Latn-KH,Tampuan,Accepted community orthography; verify locale,Cambodia; Tampuan communities within minority-language census aggregate,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,f41aeb5dd2b0aaba2d38f095d77fcfffaede4c71f10f18d89e05e2c14f497666
edition-target:lang:tr-Latn-TR,lang:tr-Latn-TR,canonical_language_edition,lang:tr-Latn-TR,,tr-Latn-TR,Turkish,Latin,Turkiye,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,3,d8d303d46a60f3565c258c2bb7bc05277a76d07ef76212893b170379b09c0191
edition-target:lang:trf-TT,lang:trf-TT,canonical_language_edition,lang:trf-TT,,trf-TT,Trinidadian English Creole,Latin; Trinidadian local spelling and oral continuum,Trinidad,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,1,439519dbff0bc8c04ba37614ebd845dc60322b025202822d07dc25de3c88eb84
edition-target:lang:tri-SR,lang:tri-SR,canonical_language_edition,lang:tri-SR,,tri-SR,Tiriyó,Latin; community-approved Tiriyó orthography,Suriname interior; Tiriyó communities,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,2f6be7f9a4d4a5bea4868fbaef6c1cbbdf8e5448cea640581a7f14cd15b062b1
edition-target:lang:ts-Latn-MZ,lang:ts-Latn-MZ,canonical_language_edition,lang:ts-Latn-MZ,,ts-Latn-MZ,Xichangana/Tsonga,Latin; country standard,Mozambique,written_or_multimodal,exact,true,CANONICAL_V2_EDITION,0,fab0c99b64d285a6483483a1140edd9b6c790bb073039e450d90ecbf5dc1f040
