decision_rank,edition_target_id,label,language_tag,population_basis_class,order_lane,population_low,population_base,population_high,population_source_id,population_definition,population_reference_year,population_confidence,population_atom_id,schooling_language_gap,learning_completion_gap,open_resource_scarcity,academic_lingua_franca_nonoverlap,delivery_gap,accessibility_gap,intrinsic_need_low,intrinsic_need_model,intrinsic_need_high,intrinsic_need_p05,intrinsic_need_median,intrinsic_need_mean,intrinsic_need_p95,top10_probability,top100_probability,standard_compute_p50_fecu,compute_evidence_class,population_rank_eligible,primary_order_eligible,model_status,authorization_id,authorization_ids,authorization_status,authorization_tier,evidence_identity_id,source_lane,source_record_id,evidence_role,target_row_sha256,evidence_row_sha256,source_evidence_row_sha256,source_registry_row_hashes,evidence_bounds_source_complete,evidence_bounds_were_imputed,population_bound_type,source_population_low_persons,source_population_base_persons,source_population_high_persons,normalized_population_low_persons,normalized_population_high_persons,local_work_exclusion,synthetic_or_model_prior
,edition-target:lang:unresolved-tag:pasco-quechua:peru-pasco-quechua-education-communi,Pasco Quechua,lang:unresolved-tag:pasco-quechua:peru-pasco-quechua-education-communi,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,356521739.130435,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:unresolved-tag:pemon-arekuna:venezuela-pemon-arekuna-communities,Pemón — Arekuna,lang:unresolved-tag:pemon-arekuna:venezuela-pemon-arekuna-communities,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,8200000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:unresolved-tag:pemon-kamarakoto:venezuela-pemon-kamarakoto-communiti,Pemón — Kamarakoto,lang:unresolved-tag:pemon-kamarakoto:venezuela-pemon-kamarakoto-communiti,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,8200000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:unresolved-tag:phou-tai-tai-dam-census-related-labels:lao-pdr-phou-tai-ethnicity-proxy,Phou Tai,lang:unresolved-tag:phou-tai-tai-dam-census-related-labels:lao-pdr-phou-tai-ethnicity-proxy,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,8200000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1450000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:unresolved-tag:pije:new-caledonia-pije-using-communities,Pije,lang:unresolved-tag:pije:new-caledonia-pije-using-communities,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,8200000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:unresolved-tag:providencia-island-sign-network-proposed-island-sign-language:providencia-island-colombia,Providencia Island sign network,lang:unresolved-tag:providencia-island-sign-network-proposed-island-sign-language:providencia-island-colombia,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,4452136.250000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:COL,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.80000000,,,,,,,,,,1562500.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:unresolved-tag:pwapwa:new-caledonia-pwapwa-using-communiti,Pwâpwâ,lang:unresolved-tag:pwapwa:new-caledonia-pwapwa-using-communiti,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,8200000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:unresolved-tag:shiwiar-chicham:ecuador-shiwiar-chicham-communities,Shiwiar Chicham,lang:unresolved-tag:shiwiar-chicham:ecuador-shiwiar-chicham-communities,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,8200000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:unresolved-tag:sishee:new-caledonia-sishee-using-communiti,Sîshëë,lang:unresolved-tag:sishee:new-caledonia-sishee-using-communiti,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,8200000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:unresolved-tag:somali-sign-language:somalia-and-somali-communities,Somali Sign Language,lang:unresolved-tag:somali-sign-language:somalia-and-somali-communities,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,8200000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1250000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:unresolved-tag:tawahka:honduras-respective-language-communi,Tawahka,lang:unresolved-tag:tawahka:honduras-respective-language-communi,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,8200000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:unresolved-tag:tetun-terik:timor-leste-tetun-terik-l1-communiti,Tetun Terik,lang:unresolved-tag:tetun-terik:timor-leste-tetun-terik-l1-communiti,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,8200000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:unresolved-tag:thai-census-category:viet-nam-thai-ethnicity-proxy,Thái census category,lang:unresolved-tag:thai-census-category:viet-nam-thai-ethnicity-proxy,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,8466543.916667,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:VNM,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1180000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:unresolved-tag:tharu-census-category:nepal-tharu-communities,Tharu (Census category),lang:unresolved-tag:tharu-census-category:nepal-tharu-communities,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,8200000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1220000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:unresolved-tag:tobagonian-english-creole:tobago,Tobagonian English Creole,lang:unresolved-tag:tobagonian-english-creole:tobago,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,8200000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:unresolved-tag:tunumiisut-east-greenlandic:east-greenland,Tunumiisut,lang:unresolved-tag:tunumiisut-east-greenlandic:east-greenland,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,8200000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:unresolved-tag:waima-a:timor-leste-waima-a-l1-communities,Waima'a,lang:unresolved-tag:waima-a:timor-leste-waima-a-l1-communities,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,8200000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:unresolved-tag:wichi:argentina-people-self-identifying-as,Wichí,lang:unresolved-tag:wichi:argentina-people-self-identifying-as,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,8200000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:unresolved-tag:yucatec-maya-village-sign-language-exact-village-system-required:yucatan-peninsula-mexico-exact-villa,Yucatec Maya village sign language — exact village system required,lang:unresolved-tag:yucatec-maya-village-sign-language-exact-village-system-required:yucatan-peninsula-mexico-exact-villa,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,4398230.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:MEX,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.80000000,,,,,,,,,,1562500.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:urh-Latn-NG,Urhobo,urh-Latn-NG,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,7197811.575758,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:NGA,0.40000000,0.27402306,0.50000000,0.40000000,0.48144300,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:vai-Latn-LR,Vai,vai-Latn-LR,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,820000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:vai-Vaii-LR,Vai,vai-Vaii-LR,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,820000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1250000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:ve-Latn-ZA,Tshivenda,ve-Latn-ZA,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,5395609.916667,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:ZAF,0.40000000,0.27719072,0.50000000,0.40000000,0.15721201,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:ve-Latn-ZW,Tshivenda,ve-Latn-ZW,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,911111111.111111,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:vi-Latn-VN,Vietnamese,vi-Latn-VN,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,8466543.916667,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:VNM,0.40000000,0.15768816,0.50000000,0.40000000,0.07925000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:vmw-Latn-MZ,Emakhuwa,vmw-Latn-MZ,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,1171428571.428571,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:wal-Latn-ET,Wolaytta,wal-Latn-ET,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,7130107.947368,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:ETH,0.40000000,0.65497641,0.50000000,0.40000000,0.60729350,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:war-Latn-PH,Waray,war-Latn-PH,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,6488164.555556,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:PHL,0.40000000,0.29084985,0.50000000,0.40000000,0.18968495,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:way-SR,Wayana,way-SR,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,1171428571.428571,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:wba-VE,Warao,wba-VE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,820000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:wca-BR,Yanomámi,wca-BR,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,0.000000,,11200652.894737,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,territory:BRA,0.40000000,0.17404569,0.50000000,0.40000000,0.07868264,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:wca-VE,Yanomámi,wca-VE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,820000000.000000,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:wes-Latn-CM,Cameroon Pidgin English,wes-Latn-CM,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,630769230.769231,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:wlc-Arab-KM,Shimwali,wlc-Arab-KM,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,1366666666.666667,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1140000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
,edition-target:lang:wlc-Latn-KM,Shimwali,wlc-Latn-KM,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,0.000000,,1366666666.666667,MODEL_PRIOR_COUNTRY_CEILING,Common territorial/world ceiling prior; no language-user denominator was available.,2025,model-conditional-wide,world:unresolved-territory,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,,,,,,,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,false,false,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
