authorization_id,source_lane,source_record_id,evidence_identity_id,edition_target_id,canonical_language_target_id,regional_stratum_id,authorization_status,authorization_tier,authorization_reason,population_low_persons,population_base_persons,population_high_persons,population_definition,source_ids,source_urls,score_row_present,score_order_lane,score_primary_order_eligible,score_population_atom_id,score_selected_source_record_id,score_authorization_ids,binding_outcome,row_sha256
auth:canonical:canonical:pop:f5fe74bef65af636ea7f2c74,legacy_canonical_population,pop:f5fe74bef65af636ea7f2c74,canonical:pop:f5fe74bef65af636ea7f2c74,edition-target:lang:mai-Deva-NP,lang:mai-Deva-NP,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,3222389,3222389,3222389,Census mother-tongue count,NPL_LANG_2021,https://censusnepal.cbs.gov.np/results/files/result-folder/Language%20in%20Nepal.pdf,true,person_need,true,auth:canonical:canonical:pop:f5fe74bef65af636ea7f2c74,pop:f5fe74bef65af636ea7f2c74,auth:canonical:canonical:pop:f5fe74bef65af636ea7f2c74,ADMITTED_AND_SELECTED_FOR_SCORE,54D22EB304BFB0473C90715E7EF3AAA1B1A7F26975C4DCA6D8221E31AABD1282
auth:canonical:canonical:pop:f6619caf8327caf3d2a22960,legacy_canonical_population,pop:f6619caf8327caf3d2a22960,canonical:pop:f6619caf8327caf3d2a22960,edition-target:lang:mgm-Latn-TL,lang:mgm-Latn-TL,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,,195778,,2015 census L1 count reproduced in an open peer-reviewed study.,TLS_CENSUS_LANGUAGE_STUDY,https://pmc.ncbi.nlm.nih.gov/articles/PMC9411783/,true,person_need,true,auth:canonical:canonical:pop:f6619caf8327caf3d2a22960,pop:f6619caf8327caf3d2a22960,auth:canonical:canonical:pop:f6619caf8327caf3d2a22960;auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:mgm-Latn-TL,ADMITTED_AND_SELECTED_FOR_SCORE,47CBF89D2CDFA58C050EDA96C666977E39A6F92EC6962EDE2FB034D3216F1CB7
auth:canonical:canonical:pop:f71177c091b3e0054383d5d4,legacy_canonical_population,pop:f71177c091b3e0054383d5d4,canonical:pop:f71177c091b3e0054383d5d4,edition-target:lang:agu-GT,lang:agu-GT,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,,10145,,People age 4+ reporting Awakateko as mother tongue.,SRC_AMAR_GTM_INE_2018,https://censo2018.ine.gob.gt/archivos/resultados_censo2018.pdf,true,person_need,true,auth:canonical:canonical:pop:f71177c091b3e0054383d5d4,pop:f71177c091b3e0054383d5d4,auth:canonical:canonical:pop:f71177c091b3e0054383d5d4,ADMITTED_AND_SELECTED_FOR_SCORE,BC8B01E7389167B12610FD84D58A7DC8A700F85D5896D40629D217D0EEE189BA
auth:canonical:canonical:pop:f880a4d5c4b969242e52968f,legacy_canonical_population,pop:f880a4d5c4b969242e52968f,canonical:pop:f880a4d5c4b969242e52968f,edition-target:lang:unresolved-tag:jamaican-country-sign-konchri-sain:st-elizabeth-jamaica,lang:unresolved-tag:jamaican-country-sign-konchri-sain:st-elizabeth-jamaica,,EXCLUDE,none,target identity is unresolved/macro/context,,,,Approximate deaf adult users in 2009; many hearing community members also signed.,SRC_AMAR_JAM_COUNTRY_SIGN,https://lms.jamdeaf.org.jm/pluginfile.php/1562/mod_resource/content/1/Socio%20linguistic%20profile%20of%20the%20Deaf%20community.pdf,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,8EF71AD5891AD0456E81CD0FE2E83FE15625350D51692A2A24A97B1F62B7A1D8
auth:canonical:canonical:pop:f88e047ae9f91bef2d8dc9a3,legacy_canonical_population,pop:f88e047ae9f91bef2d8dc9a3,canonical:pop:f88e047ae9f91bef2d8dc9a3,edition-target:lang:ja-Jpan-JP,lang:ja-Jpan-JP,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,60013,,Residence-status Student holders enrolled in graduate schools,JPN-S007,https://www.studyinjapan.go.jp/ja/statistics/enrollment/data/2605291000.html,true,stage_opportunity,true,JA-direct-cohorts,LLPS-JA-JP-TERTIARY-OPPORTUNITY-2025,auth:canonical:llps:LLPS-JA-JP-PUPILS-NEEDING-INSTRUCTION-2025;auth:canonical:llps:LLPS-JA-JP-TERTIARY-OPPORTUNITY-2025,EXCLUDED_WITH_EXPLICIT_REASON,8290C03D16CDCFF9B20EEECB688924F8C257EFA01302DAF20C6D65A784B243BB
auth:canonical:canonical:pop:f947d8b186ac763530534d7c,legacy_canonical_population,pop:f947d8b186ac763530534d7c,canonical:pop:f947d8b186ac763530534d7c,edition-target:lang:ykg-RU,lang:ykg-RU,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,300,,"Shared Yukaghir language-knowledge count; ethnic population 1,813; not split from Forest Yukaghir.",SRC_AMAR_RUS_ROSSTAT_2021,https://rosstat.gov.ru/storage/mediabank/Tom5_tab18_VPN-2020.xlsx,true,unranked_context,false,territory:RUS,,,EXCLUDED_WITH_EXPLICIT_REASON,B7D78EB77FD308B855C1D33EECB3C09CA03AA2B1D8677BAD71B7144151C322AB
auth:canonical:canonical:pop:f954ecbfa521ac0984f243a1,legacy_canonical_population,pop:f954ecbfa521ac0984f243a1,canonical:pop:f954ecbfa521ac0984f243a1,edition-target:lang:ky-Cyrl-KG,lang:ky-Cyrl-KG,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,5360056,5360056,5360056,Own-nationality native-language count in Census 2022.,SRC_KYRGYZ_CENSUS_2022,https://stat.gov.kg/media/publicationarchive/0f717d2d-5078-4e18-8b56-fb2a530462a2.pdf,true,person_need,true,auth:canonical:canonical:pop:f954ecbfa521ac0984f243a1,pop:f954ecbfa521ac0984f243a1,auth:canonical:canonical:pop:f954ecbfa521ac0984f243a1;auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:ky-Cyrl-KG,ADMITTED_AND_SELECTED_FOR_SCORE,B5148899821566215B1EBB98DF8AEDC213A093174DF054528BF44F346E822FE5
auth:canonical:canonical:pop:f95fbedf90f373eca0f79dec,legacy_canonical_population,pop:f95fbedf90f373eca0f79dec,canonical:pop:f95fbedf90f373eca0f79dec,edition-target:lang:brh-Arab-PK,lang:brh-Arab-PK,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,2778670,2778670,2778670,Census mother-tongue count,PBS_MT_2023,https://www.pbs.gov.pk/wp-content/uploads/census_tables/tables/table_11_national.pdf,true,person_need,true,auth:canonical:canonical:pop:f95fbedf90f373eca0f79dec,pop:f95fbedf90f373eca0f79dec,auth:canonical:canonical:pop:f95fbedf90f373eca0f79dec,ADMITTED_AND_SELECTED_FOR_SCORE,EDF6986D50B799D0F313DB6721EBEA8FD244AB60411EDA1EA43522FF599255BB
auth:canonical:canonical:pop:f9cec7ee185d0e3cd5d487b3,legacy_canonical_population,pop:f9cec7ee185d0e3cd5d487b3,canonical:pop:f9cec7ee185d0e3cd5d487b3,edition-target:lang:vi-Latn-VN,lang:vi-Latn-VN,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,82085826,,2019 Kinh ethnicity count; not a direct language-use measure.,VNM_CENSUS_2019,https://tongdieutradanso.vn/uploads/data/6/files/files/Population%20and%20Housing%20Census%202019_final%20report.pdf,true,unranked_context,false,territory:VNM,,,EXCLUDED_WITH_EXPLICIT_REASON,9C4249CDE63C1459679D7DE95D5D9BFE207C34B2FC7352141B3D2AE0E3EB4716
auth:canonical:canonical:pop:fa5e0e45f5ed8fcab6218f60,legacy_canonical_population,pop:fa5e0e45f5ed8fcab6218f60,canonical:pop:fa5e0e45f5ed8fcab6218f60,edition-target:lang:unresolved-tag:chilean-quechua-exact-local-variety-required:chile-chilean-quechua-exact-local-va,lang:unresolved-tag:chilean-quechua-exact-local-variety-required:chile-chilean-quechua-exact-local-va,,EXCLUDE,none,target identity is unresolved/macro/context,,39430,,People age 5+ who speak or understand Quechua; variety unresolved.,SRC_AMAR_CHL_INE_2024,https://censo2024.ine.gob.cl/wp-content/uploads/2025/12/sintesis_resultados_censo2024.pdf,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,F11DBF9783F26B4DE8EE156463578382BFA0630D7C9B5A43F33685138FA2BCF3
auth:canonical:canonical:pop:fa7099c1ec31ba95cc929ed5,legacy_canonical_population,pop:fa7099c1ec31ba95cc929ed5,canonical:pop:fa7099c1ec31ba95cc929ed5,edition-target:lang:arn-CL:variety:mapuzugun-exact-regional-variety-required,lang:arn-CL:variety:mapuzugun-exact-regional-variety-required,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,381762,,People age 5+ who speak or understand Mapuzugun; shared across regional varieties.,SRC_AMAR_CHL_INE_2024,https://censo2024.ine.gob.cl/wp-content/uploads/2025/12/sintesis_resultados_censo2024.pdf,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,F003F439CA0D68696BE8C32CC7C4059714A1DB0196F6C94EA9D1B8946C6034B5
auth:canonical:canonical:pop:fa9596007dbae216303039ae,legacy_canonical_population,pop:fa9596007dbae216303039ae,canonical:pop:fa9596007dbae216303039ae,edition-target:lang:dv-Thaa-MV,lang:dv-Thaa-MV,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,,,"Maldivians age 10+ reported Dhivehi literacy; national aggregate, not Malé-standard-only",OIO_7EC90A4A2993,https://census.gov.mv/2022/wp-content/uploads/2024/02/Education_Census-2022_Report.pdf,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,AE3EE0CDFA5C6A5CDEE7C499C902220BC22208771C1FDC1CACF156A9DE09585C
auth:canonical:canonical:pop:fbb027ef08e3e292ed1996b5,legacy_canonical_population,pop:fbb027ef08e3e292ed1996b5,canonical:pop:fbb027ef08e3e292ed1996b5,edition-target:lang:bho-Deva-MU,lang:bho-Deva-MU,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,106583,106583,106583,Census Bhojpuri category including combination responses in Republic tables excluding Agalega,OIO_CA36C5E73C30,https://statsmauritius.govmu.org/Documents/Census_and_Surveys/Census2022/HPC_TR_Vol2_Demography_Yr22.pdf,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,8EA50B295E47AFCE945CEC94EE11B370F3F8160D31397BEA77F8C62E4A5F4138
auth:canonical:canonical:pop:fbb33431deb7c63768ba4a52,legacy_canonical_population,pop:fbb33431deb7c63768ba4a52,canonical:pop:fbb33431deb7c63768ba4a52,edition-target:lang:ja-Jpan-JP,lang:ja-Jpan-JP,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,1877,,Combined pupils needing Japanese instruction in compulsory-education schools 811; secondary-education schools 99; special-needs schools 967,JPN-S003,https://www.mext.go.jp/b_menu/houdou/31/09/1421569_00007.htm,true,stage_opportunity,true,JA-direct-cohorts,LLPS-JA-JP-TERTIARY-OPPORTUNITY-2025,auth:canonical:llps:LLPS-JA-JP-PUPILS-NEEDING-INSTRUCTION-2025;auth:canonical:llps:LLPS-JA-JP-TERTIARY-OPPORTUNITY-2025,EXCLUDED_WITH_EXPLICIT_REASON,2E3BFE5DB95130666458C248E334EFC67424B4A86D1C9DAAF13339A468D739C2
auth:canonical:canonical:pop:fc678728c361090556d47bee,legacy_canonical_population,pop:fc678728c361090556d47bee,canonical:pop:fc678728c361090556d47bee,edition-target:lang:km-Khmr-KH,lang:km-Khmr-KH,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,,14893134,,Cambodia 2019 census mother-tongue count.,KHM_CENSUS_2019,https://nis.gov.kh/nis/Census2019/Final%20General%20Population%20Census%202019-English.pdf,true,person_need,true,auth:canonical:canonical:pop:fc678728c361090556d47bee,pop:fc678728c361090556d47bee,auth:canonical:canonical:pop:fc678728c361090556d47bee,ADMITTED_AND_SELECTED_FOR_SCORE,062B41222EFC9AB7091B791CBDA66CC409E79AE7C98FA3A2918F6127DAEDF346
auth:canonical:canonical:pop:ff2ba3113c0274d885d3f483,legacy_canonical_population,pop:ff2ba3113c0274d885d3f483,canonical:pop:ff2ba3113c0274d885d3f483,edition-target:lang:zh-Hans-CN:written,lang:zh-Hans-CN:written,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,518300,,Vocational bachelor's students enrolled in 2025,SRC_MOE_EDU_2025,https://www.moe.gov.cn/jyb_sjzl/sjzl_fztjgb/202607/t20260706_1442870.html,true,stage_opportunity,true,CN-formal-education-2025,LLPS-ZH-HANS-CN-FORMAL-ENROLMENT-2025,auth:canonical:llps:LLPS-ZH-HANS-CN-FORMAL-ENROLMENT-2025,EXCLUDED_WITH_EXPLICIT_REASON,9C1DF4646BF779C799B74A16FC1B95FF653BFB9013875919153169105AD9B758
auth:canonical:canonical:pop:ffdfc71202edc76f82d195d7,legacy_canonical_population,pop:ffdfc71202edc76f82d195d7,canonical:pop:ffdfc71202edc76f82d195d7,edition-target:lang:ig-Latn-NG,lang:ig-Latn-NG,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,30000000,35000000,40000000,Rounded direct-reach range by demographic proxies; not a speaker census,,,true,person_need,true,auth:canonical:canonical:pop:1890df4e838ba013835e1dac,pop:1890df4e838ba013835e1dac,auth:canonical:canonical:pop:1890df4e838ba013835e1dac,EXCLUDED_WITH_EXPLICIT_REASON,F248552F8A08F47CF4575EB5580B2373ED0D7F3C1454927D1CBEA9749E46C1D2
auth:canonical:canonical:pop:shared:shared-denominator:001:,legacy_canonical_population,pop:shared:shared-denominator:001:,canonical:pop:shared:shared-denominator:001:,edition-target:lang:fuv-Latn-NG,lang:fuv-Latn-NG,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,40000000,,,"Fula-wide speaker lower bound; shared context only, not an exact variety count and not additive",SRC_UNICODE17_CH19,https://www.unicode.org/versions/Unicode17.0.0/core-spec/chapter-19/,true,unranked_context,false,territory:NGA,,,EXCLUDED_WITH_EXPLICIT_REASON,2E66A73041FFD3EB4BA72EDCC60A9FB099B8E64B94B7B87BD00C65A0E82C57C6
auth:canonical:canonical:pop:shared:shared-denominator:002:,legacy_canonical_population,pop:shared:shared-denominator:002:,canonical:pop:shared:shared-denominator:002:,edition-target:lang:knc-Latn-NG,lang:knc-Latn-NG,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,8000000,9000000,10000000,Rounded Lake Chad basin total across Kanuri varieties; shared and not additive,,,true,unranked_context,false,territory:NGA,,,EXCLUDED_WITH_EXPLICIT_REASON,A4ABFD75ACBD7404AC810A08ADBDC5B2427849CB6A826A888A102B3F7079D0BD
auth:canonical:canonical:pop:shared:shared-denominator:003:,legacy_canonical_population,pop:shared:shared-denominator:003:,canonical:pop:shared:shared-denominator:003:,edition-target:lang:unresolved-tag:amazonian-kichwa-in-peru:peru-amazonian-kichwa-in-peru-educat,lang:unresolved-tag:amazonian-kichwa-in-peru:peru-amazonian-kichwa-in-peru-educat,,EXCLUDE,none,target identity is unresolved/macro/context,,3735682,,People age 5+ reporting the census aggregate Quechua as mother tongue; cannot be allocated to this education variety.,SRC_AMAR_PER_INEI_2017,https://www.inei.gob.pe/media/MenuRecursivo/publicaciones_digitales/Est/Lib1539/libro.pdf,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,0405741755C96523DC3C72FA02C56F046704D28CE044FDC9083E150CC476AB17
auth:canonical:canonical:pop:shared:shared-denominator:004:,legacy_canonical_population,pop:shared:shared-denominator:004:,canonical:pop:shared:shared-denominator:004:,edition-target:lang:swh-Latn-TZ:variety:tanzania-mainland-standard-kiswahili,lang:swh-Latn-TZ:variety:tanzania-mainland-standard-kiswahili,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,200000000,,,Regional Kiswahili total users; strict lower bound shared across localized rows and not additive,SRC_UNESCO_KISWAHILI,https://www.unesco.org/en/days/kiswahili-language?hub=71635,true,unranked_context,false,territory:TZA,,,EXCLUDED_WITH_EXPLICIT_REASON,5925155F923DE65C350597C26C3E3C9170F2083975452B688221F7BDA2305C28
auth:canonical:canonical:pop:shared:shared-denominator:005:,legacy_canonical_population,pop:shared:shared-denominator:005:,canonical:pop:shared:shared-denominator:005:,edition-target:lang:so-Latn-SO:variety:standard-somali-maxaa,lang:so-Latn-SO:variety:standard-somali-maxaa,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,20000000,25000000,30000000,Rounded direct-reach range across the Somali package; shared and not additive,,,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,B6E2288BD903F7668655A0C61D04C7233C9C96D3E7D69F3B5D66548E1D6EF167
auth:canonical:canonical:pop:shared:shared-denominator:006:,legacy_canonical_population,pop:shared:shared-denominator:006:,canonical:pop:shared:shared-denominator:006:,edition-target:lang:plt-Latn-MG,lang:plt-Latn-MG,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,25000000,28500000,32000000,Rounded direct-reach range for the Malagasy package; shared and not additive,,,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,C7C600ABB613C3D32482E4135538864F962D8C0C59F89329596E4604E227AE05
auth:canonical:canonical:pop:shared:shared-denominator:007:,legacy_canonical_population,pop:shared:shared-denominator:007:,canonical:pop:shared:shared-denominator:007:,edition-target:lang:sn-Latn-ZW:variety:standard-shona,lang:sn-Latn-ZW:variety:standard-shona,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,12000000,13500000,15000000,Rounded direct reach across the Zimbabwe Shona package; shared and not additive,,,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,46768E18343CF0114F270DB40ED601DDCC5BA109C6538F969D146D4612244082
auth:canonical:canonical:pop:shared:shared-denominator:008:,legacy_canonical_population,pop:shared:shared-denominator:008:,canonical:pop:shared:shared-denominator:008:,edition-target:lang:gym-CR,lang:gym-CR,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,16000,,Total learners across 309 Indigenous-territory schools; shared proxy cannot be allocated to this language.,SRC_AMAR_CRI_MEP_2024,https://mep.go.cr/noticias/mep-fortalece-educacion-territorios-indigenas,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,ACAD07CD5A79E6F3802C42C1DB0E32CBD517A5F46C06CFE3EB3653CC7B05ADE9
auth:canonical:canonical:pop:shared:shared-denominator:009:,legacy_canonical_population,pop:shared:shared-denominator:009:,canonical:pop:shared:shared-denominator:009:,edition-target:lang:cpc-PE,lang:cpc-PE,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,8774,,"Field estimate of childhood Asheninka speakers across distinct varieties; 15,281 people were reported in Asheninka localities.",SRC_AMAR_PER_BDPI_ASHENINKA,https://bdpi.cultura.gob.pe/pueblos/asheninka,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,5A0DB1CF3DCF177A2A55619B87ECB9303CF44864062EFA93D967F25CE7128294
auth:canonical:canonical:pop:shared:shared-denominator:010:,legacy_canonical_population,pop:shared:shared-denominator:010:,canonical:pop:shared:shared-denominator:010:,edition-target:lang:guu-VE,lang:guu-VE,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,9479,,Shared Yanomami identity aggregate; not allocable to this language.,SRC_AMAR_VEN_INE_2011,https://celade.cepal.org/censosinfo/manuales/VE_EmpadronPobIndigena_2011.pdf,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,3E39FC3FB66DBB2E9F1461F9CF0411EEE9757D6EA2B9817FFE28F8C9E3FF8432
auth:canonical:canonical:pop:shared:shared-denominator:011:,legacy_canonical_population,pop:shared:shared-denominator:011:,canonical:pop:shared:shared-denominator:011:,edition-target:lang:yo-Latn-NG,lang:yo-Latn-NG,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,30000000,40000000,50000000,Rounded direct-reach range across the Yoruba package; shared across country rows and not additive,,,true,person_need,true,auth:canonical:canonical:pop:2fe16dbd21183f349bceb5e0,pop:2fe16dbd21183f349bceb5e0,auth:canonical:canonical:pop:2fe16dbd21183f349bceb5e0,EXCLUDED_WITH_EXPLICIT_REASON,6B4AB3DAA75078E195B9728DC7F2C69CF595C6D25982E3CD23681ADC4E6591F7
auth:canonical:canonical:pop:shared:shared-denominator:012:,legacy_canonical_population,pop:shared:shared-denominator:012:,canonical:pop:shared:shared-denominator:012:,edition-target:lang:ln-Latn-CD:variety:drc-standard-lingala,lang:ln-Latn-CD:variety:drc-standard-lingala,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,30000000,37500000,45000000,Rounded total-use reach across the Lingala package; shared and not additive,,,true,unranked_context,false,territory:COD,,,EXCLUDED_WITH_EXPLICIT_REASON,4C51EFB02EFC2A88ACD282F5EE429A85292C05A2E91627BE4BBF034E6CC0C93D
auth:canonical:canonical:pop:shared:shared-denominator:013:,legacy_canonical_population,pop:shared:shared-denominator:013:,canonical:pop:shared:shared-denominator:013:,edition-target:lang:rn-Latn-BI,lang:rn-Latn-BI,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,12000000,12500000,13000000,Rounded direct-reach range for Kirundi; shared and not additive,,,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,7287C9BA276642114DD9320FD4820A8D58C2B33D6DF142279252456BBAF2FE13
auth:canonical:canonical:pop:shared:shared-denominator:014:,legacy_canonical_population,pop:shared:shared-denominator:014:,canonical:pop:shared:shared-denominator:014:,edition-target:lang:tw-Latn-GH:variety:asante-twi,lang:tw-Latn-GH:variety:asante-twi,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,15000000,17500000,20000000,Rounded reach for Akan standards; shared and not additive,,,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,7205204AAC647AD6A34FE9B434EDCD6439ED7BACB285F6E7304BE5252139DF43
auth:canonical:canonical:pop:shared:shared-denominator:015:,legacy_canonical_population,pop:shared:shared-denominator:015:,canonical:pop:shared:shared-denominator:015:,edition-target:lang:ny-Latn-MW,lang:ny-Latn-MW,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,15000000,17500000,20000000,Rounded cross-border reach for Chichewa/Nyanja; shared and not additive,,,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,482888B11D4B0D2EB2BE574F19626BD002203625BF926C61CE4A85F2A465E595
auth:canonical:canonical:pop:shared:shared-denominator:016:,legacy_canonical_population,pop:shared:shared-denominator:016:,canonical:pop:shared:shared-denominator:016:,edition-target:lang:sat-Beng-IN,lang:sat-Beng-IN,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,,6973345,Raw Santali L1 total is an upper bound; script-specific population unknown,IND_C16_2011,https://censusindia.gov.in/nada/index.php/catalog/10191,true,unranked_context,false,territory:IND,,,EXCLUDED_WITH_EXPLICIT_REASON,46565F970FA56A84ECF682AFA0C4041715D147F7AE284F9FDF015B16A48F8C8C
