edition_target_id,edition_key,edition_role,edition_derivation_class,normalized_language_codes_json,language_code_status,language_names_json,normalized_script_codes_json,script_code_status,script_orthography_json,mode_json,mode_status,territory_community_json,production_intervention_scope,effective_order_l_target,target_kind,regional_stratum_id,disposition,registry_row_hash
edition-target:lang:sn-Latn-ZW:variety:manyika-shona,lang:sn-Latn-ZW:variety:manyika-shona,canonical_language_edition,CANONICAL_V2_EDITION,"[""sn-Latn-ZW""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Manyika Shona""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Manyika scaffold""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Zimbabwe""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,f701073de078cfcc5375bd07443811a34582eb2553958657f7d7aa4546b40162
edition-target:lang:sn-Latn-ZW:variety:standard-shona,lang:sn-Latn-ZW:variety:standard-shona,canonical_language_edition,CANONICAL_V2_EDITION,"[""sn-Latn-ZW""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Standard Shona""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Zimbabwe Standard Shona""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Zimbabwe""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,7da4a47f65d66975e8073bc89f432a9b952f5e844e67a2f87166a20748540401
edition-target:lang:sn-Latn-ZW:variety:zezuru-shona,lang:sn-Latn-ZW:variety:zezuru-shona,canonical_language_edition,CANONICAL_V2_EDITION,"[""sn-Latn-ZW""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Zezuru Shona""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Zezuru scaffold""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Zimbabwe""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,eb4b54ed7894e1c593d31e0e7a8bb929ffa1445e0008f19ece728924dc34e267
edition-target:lang:snk-Latn-ML,lang:snk-Latn-ML,canonical_language_edition,CANONICAL_V2_EDITION,"[""snk-Latn-ML""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Soninke""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Mali standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Mali""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,b95ed0d98b6e6315efd0ebb2565264cd90ee9e9792fc60b273e4932590bf24d1
edition-target:lang:snk-Latn-MR,lang:snk-Latn-MR,canonical_language_edition,CANONICAL_V2_EDITION,"[""snk-Latn-MR""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Soninke""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Mauritania standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Mauritania""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,35b3ecfc600e857c49b51464a915bbe3254062086d120a4ff132295bd1fdd39e
edition-target:lang:so-Latn-DJ,lang:so-Latn-DJ,canonical_language_edition,CANONICAL_V2_EDITION,"[""so-Latn-DJ""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Standard Somali""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Djibouti terminology""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Djibouti""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,3aea6f067e1b4bab66e27c7939bf1c9877f0882728c5fec38c06549dc9e41012
edition-target:lang:so-Latn-ET,lang:so-Latn-ET,canonical_language_edition,CANONICAL_V2_EDITION,"[""so-Latn-ET""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Standard Somali""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Ethiopia terminology""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Ethiopia""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,b3c6bdd5fcc04bb6d53ce45ddf23b8203114a77e25facb7c5105f5f19ade6b5e
edition-target:lang:so-Latn-KE,lang:so-Latn-KE,canonical_language_edition,CANONICAL_V2_EDITION,"[""so-Latn-KE""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Standard Somali""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Kenya terminology""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Kenya""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,6b5a65a4a6cef232ea795a015641e16953e4ac578fbe1e136fe7a454193175eb
edition-target:lang:so-Latn-SO:variety:standard-somali-maxaa,lang:so-Latn-SO:variety:standard-somali-maxaa,canonical_language_edition,CANONICAL_V2_EDITION,"[""so-Latn-SO""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Standard Somali/Maxaa""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin standard"",""Latin"",""Somaliland curriculum terminology""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Somalia"",""Somaliland""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,2a46fe23993ca7e74406e3e8007db152ce81825dda866d1aa90b56e747540155
edition-target:lang:so-Osma-SO,lang:so-Osma-SO,canonical_language_edition,CANONICAL_V2_EDITION,"[""so-Osma-SO""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Standard Somali""]","[""Osma""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Osmanya"",""additional heritage/research edition""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Somalia and Somaliland""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,0b7bf46e7dbd21c4ca0786326046b2509531d424e0d47c3d6b2e2f48327f0e55
edition-target:lang:sou-Thai-TH,lang:sou-Thai-TH,canonical_language_edition,CANONICAL_V2_EDITION,"[""sou-Thai-TH""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Southern Thai""]","[""Thai""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Thai script"",""locale-tag phonology and vocabulary""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Southern Thailand"",""Southern Thai communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,e4981dc62a01f8fc80a600f6150fbe01a77abf3d05fc69416b72609cfe0cc1b8
edition-target:lang:srm-SR,lang:srm-SR,canonical_language_edition,CANONICAL_V2_EDITION,"[""srm-SR""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Saamaka / Saramaccan""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""distinct community Saamaka / Saramaccan orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Suriname"",""Saamaka / Saramaccan communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,901d5be291f7b3a7a439956c3af7f6f3c5f35c824453255cfa31ec64db4be1c3
edition-target:lang:srn-SR,lang:srn-SR,canonical_language_edition,CANONICAL_V2_EDITION,"[""srn-SR""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Sranan Tongo""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Official 1986 Latin Sranan spelling"",""2025 proposal not assumed enacted""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Suriname""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,ced43946f36e1bd3a3c289f149155567b7422d265c278da00da36b125da45197
edition-target:lang:srr-Latn-SN,lang:srr-Latn-SN,canonical_language_edition,CANONICAL_V2_EDITION,"[""srr-Latn-SN""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Seereer/Serer""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Senegal standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Senegal""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,b93d404bf8ad06d3b0210b8d971e83021e637d7976cb45d776e6f555133bd9b6
edition-target:lang:ss-Latn-SZ,lang:ss-Latn-SZ,canonical_language_edition,CANONICAL_V2_EDITION,"[""ss-Latn-SZ""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""siSwati""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""country standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Eswatini""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,2bda54f587f4a2217b9741d18be269b7c6513ebdb33119e100f7d3d7696a3a90
edition-target:lang:ss-Latn-ZA,lang:ss-Latn-ZA,canonical_language_edition,CANONICAL_V2_EDITION,"[""ss-Latn-ZA""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""siSwati""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""country standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""South Africa""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,9c88d31a7d0138465f0032befdc9c72e058ea522a9318ab2fded14499dc008ee
edition-target:lang:ssy-Latn-ER,lang:ssy-Latn-ER,canonical_language_edition,CANONICAL_V2_EDITION,"[""ssy-Latn-ER""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Saho""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Eritrea convention""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Eritrea""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,442cb9ade36821ded1294810eedcd24af415c2b43c090b1d3dd2d2a4539c696f
edition-target:lang:st-Latn-LS,lang:st-Latn-LS,canonical_language_edition,CANONICAL_V2_EDITION,"[""st-Latn-LS""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Sesotho""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""country standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Lesotho""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,c89050e8b0e8e81e5b1ffe37324d2e6c145d0b07976c07ea74cc529c79a97e18
edition-target:lang:st-Latn-ZA,lang:st-Latn-ZA,canonical_language_edition,CANONICAL_V2_EDITION,"[""st-Latn-ZA""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Sesotho""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""country standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""South Africa""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,b747aea8107b7296a997ba67c389e4a2fac8a1c0503ad0249b56e63e20d1fd10
edition-target:lang:stw-Latn-FM,lang:stw-Latn-FM,canonical_language_edition,CANONICAL_V2_EDITION,"[""stw-Latn-FM""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Satawalese""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Satawalese Latin orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Federated States of Micronesia"",""Satawalese-using communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,b6f7fcceaedf71e58bfe6315906412ee893c791199e008af8e0201ebd8f6f227
edition-target:lang:su-Latn-ID,lang:su-Latn-ID,canonical_language_edition,CANONICAL_V2_EDITION,"[""su-Latn-ID""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Sundanese""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Modern Latin orthography"",""locale-tagged audio""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Indonesia"",""Indonesia"",""Sundanese daily home users age 5+""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,b747e2984e99942f14ff0c9fdb8b2ed89d4fc19d7b3e78564f4a9e5be73858a2
edition-target:lang:suk-Latn-TZ,lang:suk-Latn-TZ,canonical_language_edition,CANONICAL_V2_EDITION,"[""suk-Latn-TZ""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Kisukuma""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Tanzania standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Tanzania""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,ce55895e78364f6f21a9ba69cfb42e8193ec3fddafa47b5dc9bbf4017cfa9da9
edition-target:lang:sus-Latn-GN,lang:sus-Latn-GN,canonical_language_edition,CANONICAL_V2_EDITION,"[""sus-Latn-GN""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Susu""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Guinea standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Guinea""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,dbe764145e2e90545ab79a7b5aff88c22d68e70c826712d42feebc53c080efa4
edition-target:lang:sw-Latn-001,lang:sw-Latn-001,canonical_language_edition,CANONICAL_V2_EDITION,"[""sw-Latn-001""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Kiswahili""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""East and Central Africa""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,729d8be3d826e66c9a47a9303010ce0f01739aff5d56397d705649148e115b3c
edition-target:lang:swb-Arab-YT,lang:swb-Arab-YT,canonical_language_edition,CANONICAL_V2_EDITION,"[""swb-Arab-YT""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Shimaore""]","[""Arab""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Shimaore Arabic-derived / Ajami orthography"",""right-to-left""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Mayotte"",""Shimaore-using learners""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,c2f41005fd7e1dd10ec2bea641fff70233ea22705466e2a839be42d442987f8a
edition-target:lang:swb-Latn-YT,lang:swb-Latn-YT,canonical_language_edition,CANONICAL_V2_EDITION,"[""swb-Latn-YT""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Shimaore""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Mayotte standard"",""Shimaore Latin orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Mayotte"",""Mayotte"",""Shimaore-using learners""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,2ac18dc85edf8fc506ec8bfe43b005bfeb4b10eeb480aa4be6be95ee049d2da8
edition-target:lang:swc-Latn-CD:variety:ituri-kingwana-congo-swahili,lang:swc-Latn-CD:variety:ituri-kingwana-congo-swahili,canonical_language_edition,CANONICAL_V2_EDITION,"[""swc-Latn-CD""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Ituri Kingwana/Congo Swahili""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""localized Kingwana/Congo Swahili""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""DRC, Ituri""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,5b85fe264b3eaf4f14f26da6923f23e937695201ee160a9c239ce71f230a7eed
edition-target:lang:swc-Latn-CD:variety:katanga-lubumbashi-congo-swahili,lang:swc-Latn-CD:variety:katanga-lubumbashi-congo-swahili,canonical_language_edition,CANONICAL_V2_EDITION,"[""swc-Latn-CD""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Katanga/Lubumbashi Congo Swahili""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""localized Congo Swahili""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""DRC, Katanga/Lubumbashi""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,683a5af797627069841f2a5261a65bd4cf58b203c6454307e66e46eca44b4905
edition-target:lang:swc-Latn-CD:variety:kivu-congo-swahili,lang:swc-Latn-CD:variety:kivu-congo-swahili,canonical_language_edition,CANONICAL_V2_EDITION,"[""swc-Latn-CD""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Kivu Congo Swahili""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""localized Congo Swahili""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""DRC, Kivu""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,786e8c3f37d7f468d3e75637806ab9e94b86d78e4c41d4c983893248d18f7575
edition-target:lang:swh-Latn-BI,lang:swh-Latn-BI,canonical_language_edition,CANONICAL_V2_EDITION,"[""swh-Latn-BI""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Burundi Kiswahili""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Burundi school usage""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Burundi""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,a45caaea992bb5355e7158c8d053e880369a6b899320398922bc64079bd648c0
edition-target:lang:swh-Latn-KE,lang:swh-Latn-KE,canonical_language_edition,CANONICAL_V2_EDITION,"[""swh-Latn-KE""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Kenya Standard Kiswahili""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Kenya curriculum and terminology""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Kenya""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,937e0f49cad74dc26c89f26e2df7f278ec4ff7edf569729944b48f542a45bd26
edition-target:lang:swh-Latn-RW,lang:swh-Latn-RW,canonical_language_edition,CANONICAL_V2_EDITION,"[""swh-Latn-RW""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Rwanda Kiswahili""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Rwanda school usage""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Rwanda""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,586f8bed9d4573005e010cd0645f14ae543eb158baec61976c7a08a9f3f9d9f4
edition-target:lang:swh-Latn-TZ:variety:tanzania-mainland-standard-kiswahili,lang:swh-Latn-TZ:variety:tanzania-mainland-standard-kiswahili,canonical_language_edition,CANONICAL_V2_EDITION,"[""swh-Latn-TZ""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Tanzania mainland Standard Kiswahili""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Tanzania mainland standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Tanzania mainland""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,c04e46a7854bb08325eecca27ed4414a1b08cf4cf9ce6fb85277142495758bed
edition-target:lang:swh-Latn-TZ:variety:zanzibar-kiswahili-institutional-and-curri,lang:swh-Latn-TZ:variety:zanzibar-kiswahili-institutional-and-curri,canonical_language_edition,CANONICAL_V2_EDITION,"[""swh-Latn-TZ""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Zanzibar Kiswahili institutional and curricular variety""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Zanzibar institutional/curricular usage""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Zanzibar""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,9a87499fb82a696585c2ed0149b6cc0af4f3f51d7196d878c18371929849a45b
edition-target:lang:swh-Latn-UG,lang:swh-Latn-UG,canonical_language_edition,CANONICAL_V2_EDITION,"[""swh-Latn-UG""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Uganda Kiswahili""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Uganda school usage""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Uganda""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,fb9b844a521b6ee5424297e245e1e43c4925e39536951eeda33d645dc6488588
edition-target:lang:ta-Taml-IN,lang:ta-Taml-IN,canonical_language_edition,CANONICAL_V2_EDITION,"[""ta-Taml-IN""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Tamil"",""Tamil (India standard)""]","[""Taml""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Tamil"",""Tamil script"",""Indian Tamil orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""India"",""India"",""especially Tamil Nadu""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,3e97336b43b7c14ca9e6911b42879e37a2926947045109f92fbfc34ce502a2e0
edition-target:lang:ta-Taml-LK:community:malayaga,lang:ta-Taml-LK:community:malayaga,canonical_language_edition,CANONICAL_V2_EDITION,"[""ta-Taml-LK""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Indian Tamil/Malayaga Thamilar community standard""]","[""Taml""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Sri Lankan Tamil script with Malayaga localization""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Sri Lanka"",""Malayaga Thamilar communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,16e526375e689d0d534584d990b87478741be725691f7125369aeaca66acbfe7
edition-target:lang:ta-Taml-LK:community:sri-lanka-tamil,lang:ta-Taml-LK:community:sri-lanka-tamil,canonical_language_edition,CANONICAL_V2_EDITION,"[""ta-Taml-LK""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Sri Lanka Tamil"",""Tamil-serving Moor/Muslim community pack""]","[""Taml""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Sri Lankan Tamil script/orthography"",""Sri Lankan Tamil script"",""community terminology layer""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Sri Lanka"",""Sri Lanka Tamil communities"",""Sri Lanka"",""Tamil-using Moor/Muslim communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,0dcb7a2c651ed9167a227b4851a77afcfb59b634dd42e57b9a74095c1141b77e
edition-target:lang:taq-Tfng-ML,lang:taq-Tfng-ML,canonical_language_edition,CANONICAL_V2_EDITION,"[""taq-Tfng-ML""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Tamasheq""]","[""Tfng""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Tifinagh"",""exact community repertoire""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Mali""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,a132a6b74106621bcdd81d5fa793c8c69ba8baf598cddfe1f7ccb2612285bb4f
edition-target:lang:tca-BR,lang:tca-BR,canonical_language_edition,CANONICAL_V2_EDITION,"[""tca-BR""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Tikúna""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community-approved Tikúna orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Brazil"",""Tikúna communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,214559ac782d42e360015361a243292eb58fd279ef2b24ea8bf3254c03650a8e
edition-target:lang:tca-CO,lang:tca-CO,canonical_language_edition,CANONICAL_V2_EDITION,"[""tca-CO""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Tikuna""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community-approved Tikuna orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Colombia"",""Tikuna communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,2774fbd5bc3178df2e22559ac2c8a04cec17787f884a445e03ec76bc1e159882
edition-target:lang:tcs-Latn-AU,lang:tcs-Latn-AU,canonical_language_edition,CANONICAL_V2_EDITION,"[""tcs-Latn-AU""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Yumplatok / Torres Strait Creole""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Yumplatok Latin orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Australia"",""Torres Strait Islands statistical area""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,b0d5bc5a9f33c0f55fd033670cea2a1ce2eac0bbfa2878a13a6835edbc4f8040
