edition_target_id,edition_key,edition_role,edition_derivation_class,label,language_tag,script,mode,territory_community,country_iso3,population_low,population_base,population_high,population_point_for_model,population_basis_class,order_lane,population_rank_eligible,primary_order_eligible,primary_order_class,primary_order_exclusion_reason,population_source_id,population_source_url,population_definition,population_reference_year,population_confidence,population_atom_id,population_evidence_count,authorization_id,authorization_ids,authorization_status,authorization_tier,evidence_identity_id,source_lane,source_record_id,evidence_role,target_row_sha256,evidence_row_sha256,source_evidence_row_sha256,source_registry_row_hashes,local_work_exclusion,synthetic_or_model_prior,bounds_source_complete,bounds_were_imputed,population_bound_type,source_population_low_persons,source_population_base_persons,source_population_high_persons,normalized_population_low_persons,normalized_population_high_persons,schooling_language_gap,learning_completion_gap,open_resource_scarcity,academic_lingua_franca_nonoverlap,delivery_gap,accessibility_gap,need_index,need_index_low,need_index_high,intrinsic_need_low,intrinsic_need_model,intrinsic_need_high,standard_compute_p50_fecu,compute_evidence_class,need_evidence_basis,vitality_marginalization_status,dialect_risk_status,production_feasibility_status,model_conditioning_status,registry_row_hash,l_m_need_p05,l_m_need_median,l_m_need_mean,l_m_need_p95,l_m_efficiency_p05,l_m_efficiency_median,l_m_efficiency_mean,l_m_efficiency_p95,draw_count,l_id_possible_rank_best,l_id_possible_rank_worst,l_id_top10_status,l_id_top100_status,l_m_need_rank,l_m_need_top10_probability,l_m_need_top100_probability,l_m_efficiency_rank,public_population_status,public_use_caveat,public_row_sha256
edition-target:lang:unresolved-tag:mapuche-tehuelche:argentina-people-self-identifying-as,lang:unresolved-tag:mapuche-tehuelche:argentina-people-self-identifying-as,canonical_unresolved_identity,exact_name_identifier_unresolved,Mapuche-Tehuelche,lang:unresolved-tag:mapuche-tehuelche:argentina-people-self-identifying-as,Latn,written_or_multimodal,Argentina / people self-identifying as Mapuche-Tehuelche,,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=exact_name_identifier_unresolved,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,8dc1bef13659c019235913ac0f76c6602ad9465fdd5e0614e7b752f3cbf764e1,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",22A17C9164C1B378FE170CF7C4B64E2CAF6395138E6F0244F596AE0F65911808
edition-target:lang:unresolved-tag:mayangna-exact-local-variety-required:nicaragua-mayangna-communities,lang:unresolved-tag:mayangna-exact-local-variety-required:nicaragua-mayangna-communities,canonical_unresolved_identity,exact_name_identifier_unresolved,Mayangna — exact local variety required,lang:unresolved-tag:mayangna-exact-local-variety-required:nicaragua-mayangna-communities,Latn,written_or_multimodal,Nicaragua / Mayangna communities,,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=exact_name_identifier_unresolved,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,86b6f5fec3417e78dbf7af8a26c18d3e2d243780071f77718330f0b4f9fe2c84,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",1FC77AC74C84CA240A09A5AB08BE27CCBE5FCB12AD8EF73ABC369AFDE063AAE1
edition-target:lang:unresolved-tag:midiki:timor-leste-midiki-l1-communities,lang:unresolved-tag:midiki:timor-leste-midiki-l1-communities,canonical_unresolved_identity,exact_name_identifier_unresolved,Midiki,lang:unresolved-tag:midiki:timor-leste-midiki-l1-communities,Latn,written_or_multimodal,Timor-Leste / Midiki L1 communities,,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=exact_name_identifier_unresolved,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,78d3ae695a750ca98d099d1978e70679acbae0ce7f99df8877f5d4ee56893211,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",2FE0A4C4DEB117CFD72AE4C6AE5AFB2AEBFE8E3C998D9D444C6D4583E506E8DB
edition-target:lang:unresolved-tag:multilingual-mainland-population-zh-hans-cn-capable-subset-unmeasured:mainland-china-people-offline-in-the,lang:unresolved-tag:multilingual-mainland-population-zh-hans-cn-capable-subset-unmeasured:mainland-china-people-offline-in-the,canonical_unresolved_identity,exact_name_identifier_unresolved,Multilingual mainland population,lang:unresolved-tag:multilingual-mainland-population-zh-hans-cn-capable-subset-unmeasured:mainland-china-people-offline-in-the,Hans,written_or_multimodal,Mainland China / people offline in the cross-source 2025 approximation,,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=exact_name_identifier_unresolved,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1450000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,350186c9d78d2eabf8cf68c1173090caa6459db55f443db146c97cc6ee421d5a,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",AFA4FE22BC3C73A6F7F92A28178334BC35A68304EF4E670B49C35B63EDD8E6B1
edition-target:lang:unresolved-tag:multilingual-older-population-zh-hans-cn-capable-subset-unmeasured:mainland-china-people-aged-60-or-old,lang:unresolved-tag:multilingual-older-population-zh-hans-cn-capable-subset-unmeasured:mainland-china-people-aged-60-or-old,canonical_unresolved_identity,exact_name_identifier_unresolved,Multilingual older population,lang:unresolved-tag:multilingual-older-population-zh-hans-cn-capable-subset-unmeasured:mainland-china-people-aged-60-or-old,Hans,written_or_multimodal,Mainland China / people aged 60 or older who were offline in the cross-source 2025 approximation,,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=exact_name_identifier_unresolved,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1450000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,ef60b60b3745c9a0fff79f67ee0abbb9e05bee9862f605b85797b69cde7f3c37,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",D3A3FFFBB9595305EC65C0174973944CBC933AE0410D786D4E8AF28A95716998
edition-target:lang:unresolved-tag:multilingual-rural-population-zh-hans-cn-capable-subset-unmeasured:mainland-china-rural-residents-offli,lang:unresolved-tag:multilingual-rural-population-zh-hans-cn-capable-subset-unmeasured:mainland-china-rural-residents-offli,canonical_unresolved_identity,exact_name_identifier_unresolved,Multilingual rural population,lang:unresolved-tag:multilingual-rural-population-zh-hans-cn-capable-subset-unmeasured:mainland-china-rural-residents-offli,Hans,written_or_multimodal,Mainland China / rural residents offline in the cross-source 2025 approximation,,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=exact_name_identifier_unresolved,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1450000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,d55ae3f42b4179d195cfd56bd668364448122753e51209ecfcda26f81afc26bc,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",36015876B64C64A83D7C36B4BB2BE7E18679C35244712D01C0FC1ECF1EF2B519
edition-target:lang:unresolved-tag:muong-varieties:viet-nam-muong-ethnicity-proxy,lang:unresolved-tag:muong-varieties:viet-nam-muong-ethnicity-proxy,canonical_unresolved_identity,exact_name_identifier_unresolved,Mường varieties,lang:unresolved-tag:muong-varieties:viet-nam-muong-ethnicity-proxy,Latn,written_or_multimodal,Viet Nam / Mường ethnicity proxy,,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=exact_name_identifier_unresolved,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,78361904bae8580b5375acfe044deea985a42cdf7883842545a64b62fce7e06a,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",B31A124C19B629B9710F2957D11A6D7BECF966A0209215575FF9D8644D7196A9
edition-target:lang:unresolved-tag:named-sign-language-required-instantiate-one-candidate-per-identified-la:named-deaf-community-and-territory-m,lang:unresolved-tag:named-sign-language-required-instantiate-one-candidate-per-identified-la:named-deaf-community-and-territory-m,canonical_unresolved_identity,exact_name_identifier_unresolved,NAMED SIGN LANGUAGE REQUIRED,lang:unresolved-tag:named-sign-language-required-instantiate-one-candidate-per-identified-la:named-deaf-community-and-territory-m,Zyyy,written_or_multimodal,Named Deaf community and territory must be specified before implementation,,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=exact_name_identifier_unresolved,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1250000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,c0efc5fa35ca3a88892bc37dae2faf69644632660097f4ceff4cb9d890f75353,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",744160B1AB96DAEAE6FABA4FF15F3B37A7CAD41760611D0E409805773472D2B3
edition-target:lang:unresolved-tag:national-and-indigenous-sign-languages:worldwide-signing-deaf-communities,lang:unresolved-tag:national-and-indigenous-sign-languages:worldwide-signing-deaf-communities,canonical_unresolved_identity,exact_name_identifier_unresolved,National and Indigenous sign languages,lang:unresolved-tag:national-and-indigenous-sign-languages:worldwide-signing-deaf-communities,Zyyy,signed,Worldwide signing Deaf communities,,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=exact_name_identifier_unresolved,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.80000000,0.45400000,0.13400000,0.77400000,,,,1562500.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior; signed mode elevated for delivery-model planning"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,2320208da0d9c061e44d342578e1825c76595375c731dd7d1fd89ddb1c0f2100,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",A66874AB158510722F87B79F8350B3AAED7F526E92D8AA2A931944CF6D07810E
edition-target:lang:unresolved-tag:naueti:timor-leste-naueti-l1-communities,lang:unresolved-tag:naueti:timor-leste-naueti-l1-communities,canonical_unresolved_identity,exact_name_identifier_unresolved,Naueti,lang:unresolved-tag:naueti:timor-leste-naueti-l1-communities,Latn,written_or_multimodal,Timor-Leste / Naueti L1 communities,,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=exact_name_identifier_unresolved,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,b2ec6a52340d76f9ce145bf91d017a537d086bdca8e94822de70464b45aae48d,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",95A1FDF725FD1D396F94C53D73F387C3A814CF94689A9EA0B4CA8C0B72947AA3
edition-target:lang:unresolved-tag:neku:new-caledonia-neku-using-communities,lang:unresolved-tag:neku:new-caledonia-neku-using-communities,canonical_unresolved_identity,exact_name_identifier_unresolved,Nèku,lang:unresolved-tag:neku:new-caledonia-neku-using-communities,Latn,written_or_multimodal,New Caledonia / Nèku-using communities,,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=exact_name_identifier_unresolved,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,783da0214f9a9edb43e70ab06fd5d1d30af4d1f10aed4e52141391f570c415ae,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",03470803A3E1C2990A7894D4149A36D215D691F99724BB94EE92DC513B2C2711
edition-target:lang:unresolved-tag:ngatikese:federated-states-of-micronesia-ngati,lang:unresolved-tag:ngatikese:federated-states-of-micronesia-ngati,canonical_unresolved_identity,exact_name_identifier_unresolved,Ngatikese,lang:unresolved-tag:ngatikese:federated-states-of-micronesia-ngati,Latn,written_or_multimodal,Federated States of Micronesia / Ngatikese-using communities,,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,UNRESOLVED_OR_MACRO_CONTEXT,authority exactness=exact_name_identifier_unresolved,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,8d65a8b94a60d4f9a972fb28c920e3cec6105828e8363a2a2d4a0cc3ae581e1b,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",EC767E325AC23FAD64C2E41072627AB7EDF3FC44617D3B00E5BCF7616CB83E4C
