observation_id,region,subregion,language_label,edition_profile,iso_639_3_or_other_id,territory,modality,script_or_profile,orthography_evidence_status,learner_stratum,measure_type,count_unit,population_low,population_base,population_high,reference_date_or_year,source_id,source_locator,source_observation_transcribed_exactly,negative_control,source_candidate_flag_superseded,target_mapping_status,observation_use,gross_population_only,rank_ready_marginal_access,overlap_group_id,alternative_measure_role,academic_lingua_franca_overlap_status,existing_edition_overlap_status,portfolio_overlap_status,common_year_status,caveats,provenance_table
ALG-MY-E002,Asia,Southeast Asia,Bajau,ethnicity proxy only,,Malaysia,written_text_candidate,,not_established_by_population_source,ethnicity_proxy,census_ethnic_category_persons_rounded,persons,592350,592400,592449,2020,ALG-S019,Population by Ethnic Group paragraph,true,false,false,non_language_population_proxy,context_or_sensitivity_only,true,false,MY-ETHNIC-2020,ethnicity_population_not_language,unmeasured,pending_central_coverage_join,known_source_overlap_group_requires_deduplication,source_year_observation_no_projection,"Published 592.4 thousand converted to persons; low/high are the conventional nearest-0.1-thousand rounding interval Nested within the broad Bumiputera aggregate Census ethnicity, not language; do not interpret as a Bajau-language speaker count.",ACE-A111
ALG-MY-E003,Asia,Southeast Asia,Murut,ethnicity proxy only,,Malaysia,written_text_candidate,,not_established_by_population_source,ethnicity_proxy,census_ethnic_category_persons_rounded,persons,112850,112900,112949,2020,ALG-S019,Population by Ethnic Group paragraph,true,false,false,non_language_population_proxy,context_or_sensitivity_only,true,false,MY-ETHNIC-2020,ethnicity_population_not_language,unmeasured,pending_central_coverage_join,known_source_overlap_group_requires_deduplication,source_year_observation_no_projection,"Published 112.9 thousand converted to persons; low/high are the conventional nearest-0.1-thousand rounding interval Nested within the broad Bumiputera aggregate Census ethnicity, not language; do not interpret as a Murut-language speaker count.",ACE-A111
ALG-MY-E004,Asia,Southeast Asia,Iban,ethnicity proxy only,,Malaysia,written_text_candidate,,not_established_by_population_source,ethnicity_proxy,census_ethnic_category_persons_rounded,persons,753450,753500,753549,2020,ALG-S019,Population by Ethnic Group paragraph,true,false,false,non_language_population_proxy,context_or_sensitivity_only,true,false,MY-ETHNIC-2020,ethnicity_population_not_language,unmeasured,pending_central_coverage_join,known_source_overlap_group_requires_deduplication,source_year_observation_no_projection,"Published 753.5 thousand converted to persons; low/high are the conventional nearest-0.1-thousand rounding interval Nested within the broad Bumiputera aggregate Census ethnicity, not language; do not interpret as an Iban-language speaker count.",ACE-A111
ALG-MY-E005,Asia,Southeast Asia,Bidayuh,ethnicity proxy only,,Malaysia,written_text_candidate,,not_established_by_population_source,ethnicity_proxy,census_ethnic_category_persons_rounded,persons,215650,215700,215749,2020,ALG-S019,Population by Ethnic Group paragraph,true,false,false,non_language_population_proxy,context_or_sensitivity_only,true,false,MY-ETHNIC-2020,ethnicity_population_not_language,unmeasured,pending_central_coverage_join,known_source_overlap_group_requires_deduplication,source_year_observation_no_projection,"Published 215.7 thousand converted to persons; low/high are the conventional nearest-0.1-thousand rounding interval Nested within the broad Bumiputera aggregate Census ethnicity, not language; do not interpret as a Bidayuh-language speaker count.",ACE-A111
ALG-MY-E006,Asia,Southeast Asia,Melanau,ethnicity proxy only,,Malaysia,written_text_candidate,,not_established_by_population_source,ethnicity_proxy,census_ethnic_category_persons_rounded,persons,142350,142400,142449,2020,ALG-S019,Population by Ethnic Group paragraph,true,false,false,non_language_population_proxy,context_or_sensitivity_only,true,false,MY-ETHNIC-2020,ethnicity_population_not_language,unmeasured,pending_central_coverage_join,known_source_overlap_group_requires_deduplication,source_year_observation_no_projection,"Published 142.4 thousand converted to persons; low/high are the conventional nearest-0.1-thousand rounding interval Nested within the broad Bumiputera aggregate Census ethnicity, not language; do not interpret as a Melanau-language speaker count.",ACE-A111
POP-NG-AFG-001,Africa,Western Africa,Hausa,Hausa Q2 category,hau,Nigeria,written_text_candidate,not asserted by population source,not_established_by_population_source,national_adult_probability_sample,probability_survey_primary_home_language_weighted_share,percent_of_valid_weighted_adult_respondents,31.548967,31.548967,31.548967,2022,AFG-S001,SAV Q2 code 620; DATEINTR 2022-03-05 to 2022-04-01; weight withinwt_hh; valid Q2 n=1600,false,false,true,exact_source_language_label_editorial_iso_mapping_pending_central_review,context_or_sensitivity_only_until_population_scaling_and_intervention_edges,true,false,NGA_ABR9_Q2_MUTUALLY_EXCLUSIVE,mutually_exclusive_primary_home_language_category,unmeasured,pending_central_coverage_join,unmeasured_beyond_single_observation,source_year_observation_no_projection,"Weighted point estimate = sum(withinwt_hh) for Q2 code 620 divided by sum(withinwt_hh) across all 1,600 valid Q2 responses; the substantive Other category remains in the denominator. Unweighted category n=524. The schema's low/base/high fields repeat the point estimate; they are not a confidence interval. Adult primary-home-language response, not a population count, child population, multilingual ability, literacy, or academic reading comfort.",ACE-A114
POP-NG-AFG-002,Africa,Western Africa,Igbo,Igbo Q2 category,ibo,Nigeria,written_text_candidate,not asserted by population source,not_established_by_population_source,national_adult_probability_sample,probability_survey_primary_home_language_weighted_share,percent_of_valid_weighted_adult_respondents,12.943308,12.943308,12.943308,2022,AFG-S001,SAV Q2 code 621; DATEINTR 2022-03-05 to 2022-04-01; weight withinwt_hh; valid Q2 n=1600,false,false,true,exact_source_language_label_editorial_iso_mapping_pending_central_review,context_or_sensitivity_only_until_population_scaling_and_intervention_edges,true,false,NGA_ABR9_Q2_MUTUALLY_EXCLUSIVE,mutually_exclusive_primary_home_language_category,unmeasured,pending_central_coverage_join,unmeasured_beyond_single_observation,source_year_observation_no_projection,"Weighted point estimate = sum(withinwt_hh) for Q2 code 621 divided by sum(withinwt_hh) across all 1,600 valid Q2 responses; the substantive Other category remains in the denominator. Unweighted category n=186. The schema's low/base/high fields repeat the point estimate; they are not a confidence interval. Adult primary-home-language response, not a population count, child population, multilingual ability, literacy, or academic reading comfort.",ACE-A114
POP-NG-AFG-003,Africa,Western Africa,Yoruba,Yoruba Q2 category,yor,Nigeria,written_text_candidate,not asserted by population source,not_established_by_population_source,national_adult_probability_sample,probability_survey_primary_home_language_weighted_share,percent_of_valid_weighted_adult_respondents,17.187803,17.187803,17.187803,2022,AFG-S001,SAV Q2 code 622; DATEINTR 2022-03-05 to 2022-04-01; weight withinwt_hh; valid Q2 n=1600,false,false,true,exact_source_language_label_editorial_iso_mapping_pending_central_review,context_or_sensitivity_only_until_population_scaling_and_intervention_edges,true,false,NGA_ABR9_Q2_MUTUALLY_EXCLUSIVE,mutually_exclusive_primary_home_language_category,unmeasured,pending_central_coverage_join,unmeasured_beyond_single_observation,source_year_observation_no_projection,"Weighted point estimate = sum(withinwt_hh) for Q2 code 622 divided by sum(withinwt_hh) across all 1,600 valid Q2 responses; the substantive Other category remains in the denominator. Unweighted category n=282. The schema's low/base/high fields repeat the point estimate; they are not a confidence interval. Adult primary-home-language response, not a population count, child population, multilingual ability, literacy, or academic reading comfort.",ACE-A114
POP-NG-AFG-004,Africa,Western Africa,Pidgin English,Pidgin English Q2 category,pcm,Nigeria,written_text_candidate,not asserted by population source,not_established_by_population_source,national_adult_probability_sample,probability_survey_primary_home_language_weighted_share,percent_of_valid_weighted_adult_respondents,1.559453,1.559453,1.559453,2022,AFG-S001,SAV Q2 code 623; DATEINTR 2022-03-05 to 2022-04-01; weight withinwt_hh; valid Q2 n=1600,false,false,true,exact_source_language_label_editorial_iso_mapping_pending_central_review,context_or_sensitivity_only_until_population_scaling_and_intervention_edges,true,false,NGA_ABR9_Q2_MUTUALLY_EXCLUSIVE,mutually_exclusive_primary_home_language_category,unmeasured,pending_central_coverage_join,unmeasured_beyond_single_observation,source_year_observation_no_projection,"Weighted point estimate = sum(withinwt_hh) for Q2 code 623 divided by sum(withinwt_hh) across all 1,600 valid Q2 responses; the substantive Other category remains in the denominator. Unweighted category n=39. The schema's low/base/high fields repeat the point estimate; they are not a confidence interval. Adult primary-home-language response, not a population count, child population, multilingual ability, literacy, or academic reading comfort. This is exact language evidence for the survey's Pidgin English category; it is not inferred from English use or identity.",ACE-A114
POP-TZ-AFG-001,Africa,Eastern Africa,Kiswahili,Kiswahili Q2 category,swh,Tanzania,written_text_candidate,not asserted by population source,not_established_by_population_source,national_adult_probability_sample,probability_survey_primary_home_language_weighted_share,percent_of_valid_weighted_adult_respondents,70.424549,70.424549,70.424549,2022,AFG-S002,SAV Q2 code 4; DATEINTR 2022-10-06 to 2022-11-21; weight withinwt_hh; valid Q2 n=2400,false,false,true,exact_source_macrolanguage_label_requires_edition_profile,context_or_sensitivity_only_until_population_scaling_and_intervention_edges,true,false,TZA_ABR9_Q2_MUTUALLY_EXCLUSIVE,mutually_exclusive_primary_home_language_category,unmeasured,pending_central_coverage_join,unmeasured_beyond_single_observation,source_year_observation_no_projection,"Weighted point estimate = sum(withinwt_hh) for Q2 code 4 divided by sum(withinwt_hh) across all 2,400 valid Q2 responses; the substantive Other category remains in the denominator. Unweighted category n=1765. The schema's low/base/high fields repeat the point estimate; they are not a confidence interval. Adult primary-home-language response, not a population count, child population, multilingual ability, literacy, or academic reading comfort.",ACE-A114
POP-TZ-AFG-002,Africa,Eastern Africa,Kisukuma,Kisukuma Q2 category,suk,Tanzania,written_text_candidate,not asserted by population source,not_established_by_population_source,national_adult_probability_sample,probability_survey_primary_home_language_weighted_share,percent_of_valid_weighted_adult_respondents,11.895868,11.895868,11.895868,2022,AFG-S002,SAV Q2 code 749; DATEINTR 2022-10-06 to 2022-11-21; weight withinwt_hh; valid Q2 n=2400,false,false,true,exact_source_language_label_editorial_iso_mapping_pending_central_review,context_or_sensitivity_only_until_population_scaling_and_intervention_edges,true,false,TZA_ABR9_Q2_MUTUALLY_EXCLUSIVE,mutually_exclusive_primary_home_language_category,unmeasured,pending_central_coverage_join,unmeasured_beyond_single_observation,source_year_observation_no_projection,"Weighted point estimate = sum(withinwt_hh) for Q2 code 749 divided by sum(withinwt_hh) across all 2,400 valid Q2 responses; the substantive Other category remains in the denominator. Unweighted category n=244. The schema's low/base/high fields repeat the point estimate; they are not a confidence interval. Adult primary-home-language response, not a population count, child population, multilingual ability, literacy, or academic reading comfort.",ACE-A114
POP-TZ-AFG-003,Africa,Eastern Africa,Kigogo,Kigogo Q2 category,gog,Tanzania,written_text_candidate,not asserted by population source,not_established_by_population_source,national_adult_probability_sample,probability_survey_primary_home_language_weighted_share,percent_of_valid_weighted_adult_respondents,1.767588,1.767588,1.767588,2022,AFG-S002,SAV Q2 code 753; DATEINTR 2022-10-06 to 2022-11-21; weight withinwt_hh; valid Q2 n=2400,false,false,true,exact_source_language_label_editorial_iso_mapping_pending_central_review,context_or_sensitivity_only_until_population_scaling_and_intervention_edges,true,false,TZA_ABR9_Q2_MUTUALLY_EXCLUSIVE,mutually_exclusive_primary_home_language_category,unmeasured,pending_central_coverage_join,unmeasured_beyond_single_observation,source_year_observation_no_projection,"Weighted point estimate = sum(withinwt_hh) for Q2 code 753 divided by sum(withinwt_hh) across all 2,400 valid Q2 responses; the substantive Other category remains in the denominator. Unweighted category n=41. The schema's low/base/high fields repeat the point estimate; they are not a confidence interval. Adult primary-home-language response, not a population count, child population, multilingual ability, literacy, or academic reading comfort.",ACE-A114
